latitude,longitude,labels,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
30.280148,-97.749908,0,0,0,0.274,0.863,5,1,20000,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,closed
37.384239,-122.012475,0,1.9151,2.5808,2,6.9178,10,2,3600000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,closed
40.728425,-73.999882,1,0.8329,7.2521,8.0055,8.4,23,7,27300000,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,1,acquired
37.779281,-122.419236,1,0.5863,0.5863,1.0493,1.0493,8,1,2600000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,acquired
37.424298,-122.139809,0,0.8027,0.8027,0,1.411,5,1,5000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,closed
32.897274,-117.201076,1,4.7589,6.2247,3.6685,6.2247,2,2,17000000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,acquired
43.643967,-70.923675,0,4.3699,4.3699,,,0,1,662000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,closed
40.73901,-73.997259,1,0,1.0247,2.0055,2.7315,12,2,3750000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,1,acquired
37.764726,-122.394523,1,0.9726,6.7534,5.2466,9.1534,57,4,45000000,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4.6667,1,acquired
40.7473113,-73.9549182,1,3.8849,5.863,2.8356,6.1123,9,2,6700000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,acquired
37.536402,-122.325129,1,0.1753,3.8795,2,4.474,12,3,20750000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.3333,1,acquired
37.786942,-122.401245,1,1.1616,7.5041,,,5,4,19000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,acquired
37.778613,-122.395289,1,-0.4192,0.6658,,,20,3,22500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,1,acquired
37.792394,-122.402349,1,0.5041,3.0986,2.2384,3.7562,10,3,7300000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,1,acquired
39.78373,-100.445882,0,0.7479,7.8247,4.3151,5.9041,16,7,26390819,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.3333,1,closed
47.582658,-122.135282,1,4.4959,4.4959,,,4,1,10000000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,acquired
40.73901,-73.997259,0,0.0849,0.0849,0,0,1,1,31000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,closed
37.451026,-122.18676,1,1.7479,2.7288,1.7479,6.1452,16,3,21500000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3333,1,acquired
39.540323,-104.857271,1,4.8521,4.8521,6.5863,6.5863,5,1,4000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,acquired
33.020832,-117.077311,1,0.5041,3.7068,2.9863,4.0219,5,3,9400000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,4,1,acquired
37.402802,-122.117418,1,0.0411,2.1288,1.7562,4.874,9,3,5600000,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,acquired
37.782101,-122.389519,1,2.0027,3.0466,3.5836,5.4767,9,2,6000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,acquired
33.7862629,-84.3877936,1,2.137,10.1288,10.4164,12.1863,35,4,60704370,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1,acquired
37.7822788,-122.392978,1,0.7534,3.0712,3.9178,4.5041,16,3,2000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.6667,1,acquired
37.778551,-122.391686,1,0.4548,0.7041,0.5808,1.737,5,2,1000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5.5,1,acquired
40.012771,-75.239234,0,1.126,1.4055,0.7918,1.3973,3,2,200000,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,closed
37.628328,-122.420814,0,1.8658,1.8658,0,1.863,2,1,2300000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,closed
37.7885714,-122.4035985,0,2.2164,2.2164,0.7479,3.4164,5,1,1000000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,closed
37.779624,-122.391236,1,0.8356,5.7534,4.9781,7.0301,13,5,24750000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2.4,1,acquired
42.055849,-87.694664,0,2.5534,6.3945,6.6356,6.6356,15,2,12800000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,closed
37.4305755,-122.0971389,1,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,1,acquired
33.133524,-117.254593,0,5.5671,8.5342,5.6055,7.8384,3,3,36300000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.5,1,closed
37.779281,-122.419236,1,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.6667,1,acquired
32.901049,-117.192656,0,11.4329,11.4329,,,1,1,20000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,closed
37.316653,-122.05074,1,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,acquired
34.090368,-118.393064,1,0.5863,2.6384,3.5425,6.0712,13,3,16500000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.3333,1,acquired
37.794891,-122.397901,0,0,0,3.411,3.411,3,1,250000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,closed
40.7043822,-73.9865717,1,0.5041,3.3562,3.4219,7.2274,9,5,14400000,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.8,1,acquired
40.756054,-73.986951,1,0,3.9562,4.7616,5.1507,24,5,90000000,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.8,1,acquired
37.797435,-122.403175,1,1.0164,7.1534,5.6959,8.1781,10,4,13075000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,1,acquired
37.388077,-122.08316,1,-0.4986,-0.4137,-0.4986,5.7699,10,2,26000000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.5,1,acquired
42.504817,-71.195611,1,3.1616,3.6904,3.0027,4.5041,6,2,16300000,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,acquired
30.409765,-97.75101,1,4.4521,7.2274,7.0055,7.0055,5,2,5992316,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,acquired
32.962655,-117.189656,1,3.0575,5.011,,,2,4,89400001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,4.3333,1,acquired
37.4233698,-122.0986859,0,0.8027,0.8027,5.3151,5.3151,4,1,1200000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,closed
40.729839,-73.991781,0,1.1836,1.3781,1.3288,3.1096,7,2,1900000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.5,1,closed
37.779281,-122.419236,0,9.3534,12.4055,7.0055,11.3836,9,3,30300000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.5,1,closed
40.730646,-73.986614,0,2.0027,2.0027,,,4,1,500000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,closed
34.049767,-118.459387,1,0,6.9671,6.4247,7.3562,19,5,74000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1.75,1,acquired
32.945354,-96.708874,1,7.1205,7.1205,,,3,1,18800000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,acquired
42.8138649,-86.023846,0,0.3288,0.3288,-0.4192,-0.4192,3,1,20000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,closed
38.969532,-77.385948,1,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1.5,0,acquired
40.944543,-74.075419,1,5.0192,5.0192,,,1,1,26100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,acquired
40.441694,-79.990086,0,1.411,2.5151,,,0,2,1213066,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,closed
37.425359,-122.1389633,1,0.8438,4.2219,0.7616,4.9288,18,3,24030000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3.6667,1,acquired
37.764169,-122.402021,1,0.4986,3.4247,1.9863,5.9616,14,3,13100000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1.6667,1,acquired
40.757929,-73.985506,1,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.5,1,acquired
44.9773,-93.265469,1,2.8493,2.8493,2.9068,4.1918,7,1,3500000,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,acquired
42.368633,-71.075305,1,0.1616,7.5041,7.0521,8.6192,45,7,121500000,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,4.5,1,acquired
37.409096,-121.943191,1,0.9726,3.8438,2,2,18,4,42500000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,2.5,1,acquired
35.996653,-78.901805,1,5.4384,6.4192,6.0055,6.0055,26,2,36000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,1,acquired
37.793949,-122.398062,0,2.5973,2.5973,2.9178,5.4822,7,1,12170000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,closed
40.730646,-73.986614,1,5.7534,5.7534,8.0055,9.8356,4,1,1000000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,acquired
38.88521,-76.998641,1,3.337,3.937,-2.4986,4.7205,5,3,1820000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,acquired
30.6324797,-86.9843446,1,4.6,9.4164,5.2575,9.7753,19,4,5700000000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,1,acquired
32.960431,-96.83026,1,6.9699,6.9699,0.0849,11.9699,6,1,5000000,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,acquired
40.750519,-73.993494,1,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,acquired
37.406914,-122.09037,1,2.3452,3.3534,,,3,2,72300000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4.5,1,acquired
33.685697,-117.825982,1,-0.137,3.1452,-2.0932,4.4082,3,3,1310000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,acquired
42.479262,-71.152277,0,2.4164,4.7753,4.0027,4.0027,2,2,15000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,closed
40.7516611,-73.9843328,1,2.2521,4.7397,5.337,7.274,22,3,39007789,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3,1,acquired
42.504817,-71.195611,1,2.0685,2.0685,-1.9151,-1.9151,3,1,25000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,acquired
42.360253,-71.058291,1,0.3288,2.0932,1.3288,2.7534,4,3,172500,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,acquired
40.730646,-73.986614,1,1.6658,2.1123,2.3041,3.5507,23,2,6100000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,acquired
37.862592,-122.493561,1,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,4,1,acquired
34.098242,-118.35697,0,0.3616,0.3616,0.3753,0.5425,9,1,100000,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,closed
47.6399006,-122.1914274,1,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.5,1,acquired
37.626166,-122.411025,1,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,1,acquired
37.779281,-122.419236,1,3.4411,3.4411,4.0027,5.7178,6,1,6000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,acquired
42.360253,-71.058291,1,-0.0027,5.0055,4.9507,7.3726,23,4,19100000,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2.5,1,acquired
40.756054,-73.986951,1,0.2219,2.0548,0.0411,3.9178,8,4,3499997,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.5,1,acquired
37.502742,-122.211281,1,1.2521,1.874,4.7178,5.0959,13,3,2600000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3.6667,1,acquired
37.779281,-122.419236,1,-0.4466,1.1479,3.0603,3.7479,14,3,2023000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.3333,1,acquired
33.685697,-117.825982,1,5.1068,5.1068,,,3,1,25000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,acquired
34.019657,-118.487549,1,0.7205,3.5945,2.8384,4.0192,17,4,66000000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.3333,1,acquired
40.74929,-73.981328,1,1.4192,1.4466,1.663,1.663,5,2,1000000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5,0,acquired
37.424298,-122.139809,1,1.3288,2.063,3.2493,3.7836,11,2,13000000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,acquired
42.37564,-71.2358,0,7.6932,14.0329,12.5041,14.0329,3,3,24150000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.3333,1,closed
37.354469,-121.990433,0,5.8411,8.2219,,,4,3,47218498,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3.3333,1,closed
42.37564,-71.2358,1,3.6137,4.3753,0,7.9178,1,2,11800000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.5,1,acquired
35.96544,-115.106579,0,1.5973,2.1781,0.0822,0.0822,2,2,2387481,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,closed
42.346743,-71.076632,1,0.8356,7.5863,11.589,13.5863,35,4,33000000,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,2.5,1,acquired
38.872668,-77.367981,1,2.6712,3.8822,4.0027,7.3205,4,2,7500000,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.5,1,acquired
37.404788,-121.940842,1,6.7479,6.7479,4.0027,4.0027,3,1,25000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,acquired
37.386778,-121.966277,1,3.7096,8.9562,4.0027,4.0027,7,4,25305000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,acquired
37.444531,-122.163352,1,0.8356,1.8986,2.3014,3.8356,21,2,4950000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.5,1,acquired
37.379684,-121.97514,1,2.2712,6.3781,,,8,6,53816776,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5,1,acquired
37.809782,-122.417306,1,-0.1671,0.9151,2.674,8.3836,15,2,3500000,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.5,1,acquired
37.388869,-122.072353,1,5.0767,5.0767,4.7562,6.0466,7,1,5000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,acquired
37.384756,-122.087712,1,0,2.5397,3.7699,5.9233,9,3,2515000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1.6667,1,acquired
42.6161515,-71.3258687,1,1.0849,2.4986,2.5205,5.0192,10,2,8400000,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,acquired
34.01695,-118.451933,0,2.5836,4.0027,2.0301,4.6164,5,2,4900000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,closed
47.614422,-122.192337,0,4.2959,4.2959,5.0027,5.0027,3,1,5000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,closed
40.825655,-73.467622,1,4.4904,4.4904,,,2,1,11000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,acquired
37.381876,-121.95993,1,1.0027,8.2548,,,6,4,68400000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,4,1,acquired
37.779281,-122.419236,1,3.0877,4.2795,3.6356,4.6685,7,2,2000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8.5,1,acquired
40.730646,-73.986614,0,0.6685,1.926,0,0,2,2,10800000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,closed
40.729839,-73.991781,1,-0.0219,5.2329,5.7616,7.4877,31,5,37000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.5,1,acquired
37.419347,-122.089639,1,2.5233,2.5233,4.0027,9.8849,5,1,7660000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,1,acquired
42.537592,-71.51201,1,0.3397,5.2247,3,6.0329,5,4,48730000,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,1,acquired
34.054935,-118.244476,0,0,1.4137,1.4137,1.4137,1,2,3350000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.5,1,closed
34.141876,-118.132377,0,3.8767,7.1973,2.6658,7.1973,3,4,28000000,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,3,1,closed
30.2702703,-97.742204,1,1.4959,1.4959,2.0849,2.0849,5,1,2500000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,acquired
41.889474,-87.628912,1,0.3315,1.1644,2.0795,9.3507,16,2,8000000,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,acquired
40.73901,-73.997259,1,0.5836,1.6521,0.6329,4.263,6,2,540000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,1,acquired
37.780716,-122.393913,1,0,1.2466,1,5.4384,4,2,3100000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,acquired
40.750519,-73.993494,1,1.0904,2.326,2.8301,4.6904,8,2,1200000,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6,1,acquired
40.752516,-73.973072,0,0,0,0.1096,0.1096,2,1,5000000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,closed
37.785655,-122.398393,1,0.6658,7.3753,2.3726,2.3726,6,6,37079000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3.8,1,acquired
42.528635,-71.278022,1,4.3315,11.1699,8.7041,8.7068,3,4,135826373,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.3333,1,acquired
32.88945,-117.166929,0,-0.3342,0.2301,,,5,2,5000000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,closed
40.728425,-73.999882,1,0.2082,1.0849,0.1616,2.6521,3,4,4200000,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,acquired
47.5989681,-122.3329036,0,3.5808,3.5808,-1.0027,7.5918,3,1,4100000,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,closed
37.222698,-121.979887,0,0.7726,0.7726,0.3123,1.1479,3,1,2000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,closed
39.937989,-105.058729,1,5.0027,5.0027,5.4986,5.4986,3,1,6500000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,acquired
37.561111,-122.270487,0,1.4521,1.4521,,,0,1,4000000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,closed
37.391642,-122.093935,0,0.2466,1,1.1616,1.1616,3,5,185000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,closed
45.520247,-122.674195,1,2.6959,2.6959,3.2192,4.0027,5,1,1300000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,acquired
40.74632,-73.982607,1,3.7945,3.7945,,,21,1,45000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,acquired
42.360253,-71.058291,1,2.3041,2.3041,-0.3342,2.3589,4,1,2500000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,acquired
30.280148,-97.749908,1,0.5808,2.737,1.9151,4.6603,11,2,9200000,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,acquired
34.066697,-118.383367,0,-1.4712,-0.137,,,0,4,435953,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,closed
54.983201,-1.574631,0,-1,0,-1.5863,0.863,9,2,55600000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,closed
39.616435,-104.879925,1,6.263,6.263,1,1,2,1,10000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,acquired
47.603832,-122.330062,0,0.8329,0.8329,0.6658,0.6658,3,1,12000,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,closed
38.988766,-76.940952,0,4.0301,4.0849,,,3,2,2257464,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,closed
40.729839,-73.991781,1,0.1671,0.5288,0.1671,2.4438,4,2,983000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,acquired
34.054935,-118.244476,1,1.4466,2.5068,2.5014,3.6411,15,2,41000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.5,1,acquired
32.969251,-96.823778,0,3.6685,5.5589,,,0,3,9100000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,closed
38.223032,-122.261642,0,2.4438,7.1973,-2.0575,6.8767,6,3,25500100,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.5,1,closed
37.779281,-122.419236,1,0.2959,0.2959,1.5863,1.6658,3,1,400000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,acquired
40.730646,-73.986614,1,4.737,8.3479,,,4,10,22165091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,acquired
37.763652,-122.421778,1,0.1671,0.1671,0.6712,3.3151,4,1,500000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,acquired
37.393679,-122.079017,1,0.663,5.8849,6.211,8.6082,29,5,70000000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.8,1,acquired
42.048203,-88.031569,1,1.2603,3.1781,2.8411,2.8411,6,2,4700000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,acquired
37.09024,-95.712891,1,2.0055,2.0055,0,0,1,1,30000000,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,acquired
42.447318,-71.2245,1,2.0658,9.3836,7.0055,7.0055,13,5,39000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.25,1,acquired
37.381341,-121.977065,1,6.4356,9,10.0082,10.0082,10,3,32000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,acquired
42.375518,-71.272292,1,0.1151,1.1507,,,7,3,42000000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,acquired
33.685697,-117.825982,1,4.3726,9.3616,4.0027,9.3616,5,3,24510540,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1,acquired
