1.87,0.16,1.01,1.21,0.35,1.36,0.86,0.54,0,3.19,1.25,5.45,2.65,2.14,1.75,2.14,0.58,26.59,371,109
2.57,0.41,1.04,1.08,0.33,2.32,2.24,0.29,0,2.61,1.16,5.51,0.83,0.21,1.12,0.58,0.5,22.84,372,109
3.05,0.44,0.35,1.59,0.22,2.6,3.27,0.57,0,5.21,2.29,1.06,0.88,0,1.06,1.54,1.19,25.32,373,109
2.33,0.57,0.84,1.36,0.04,1.72,2.68,0.4,0,4.09,2.02,1.54,1.1,0.92,1.63,0.84,0.57,22.65,374,109
2.73,0.95,1.28,0.87,0.91,3.23,1.28,0.21,0.54,1.91,9.49,7.08,2.44,0.41,3.44,1.37,0.87,39.42,375,110
2.47,0.52,1.73,0.95,1.3,2.17,1.43,0.13,0.95,1.6,7.02,8.4,3.46,0.95,3.38,0.95,1.04,38.71,376,110
2.22,0.96,2.35,1,0.57,2.75,1.26,0.44,1.26,2,7.06,7.58,2.05,0.61,3.18,0.61,1,37.64,377,110
3.21,1,1.69,1,0.48,2.95,1.22,0.35,0.74,2.95,4.91,7.86,2.43,0.48,3.21,1.09,1.17,36.96,378,110
3.36,0.64,1.53,1.06,1.19,3.28,1.11,0.17,0.51,2.68,6.94,7.15,2.3,0.34,4.34,0.64,0.81,38.22,379,110
2.38,0.6,1.01,0.97,0.6,1.65,1.49,0.2,0.6,1.49,6.85,10.24,2.66,1.01,4.6,1.01,0.77,38.33,380,110
3.77,0.79,2.19,1.03,0.32,2.07,0.95,0.52,1.95,2.3,7.31,3.66,1.47,0.75,3.38,0.95,1.15,35.91,381,110
3.85,1.24,1.63,1.45,0.77,3.72,2.14,0.43,1.71,2.31,8.81,3.42,0.94,0.21,2.1,1.11,1.03,37.64,382,110
3.14,0.31,1.37,0.66,0.97,2.75,1.37,0.18,0.4,2.83,4.83,7,2.79,0.75,3.37,0.71,1.02,36.8,383,110
2.36,0.3,1.98,0.97,0.89,2.07,1.82,0.34,1.18,1.86,6.42,6.46,2.28,0.68,4.31,1.06,0.72,36.12,384,110
1.6,0.5,1.22,0.76,0.84,1.18,0.71,0.13,0.84,1.85,6.89,9.33,2.61,1.39,4.87,1.05,0.46,36.57,385,110
2.13,0.79,1.5,0.92,1.25,2.42,1.08,0.04,0.25,2,7.67,8,1.75,0.92,3.67,1.17,1.04,37.31,386,110
2.26,0.6,0.47,0.9,0.51,2,0.68,0,0.72,1.71,7.16,8.87,3.54,0.68,3.24,0.94,1.24,35.9,387,110
2.1,0.56,1.07,1.8,1.16,2.36,1.37,0.34,0.51,2.1,7.34,9.14,1.84,0.69,3.43,1.42,1.37,39.03,388,110
1.55,0.47,2.75,1.46,1.2,1.68,1.2,0.39,0.99,2.06,7.95,7.73,2.06,0.69,4.51,1.12,1.12,39.79,389,110
1.55,0.47,1.12,0.43,0.82,1.68,1.16,0.13,0.65,2.33,4.09,11.25,2.72,1.25,3.19,0.99,0.82,34.78,390,110
2.35,0.55,2.1,1.09,0.5,2.73,1.59,0.13,1.68,1.8,5.41,6.08,1.89,0.46,2.77,0.92,0.63,34.48,391,110
2.93,1.13,1.49,1.31,1.04,3.3,1.76,0.41,0.63,2.39,5.91,5.37,2.03,0.63,2.84,0.99,1.08,39.57,392,110
3.27,1.12,0.73,2.49,1.25,3.22,2.06,0.17,0.69,2.36,7.44,4.77,1.85,0.47,2.54,1.16,1.29,37.14,393,110
2.83,1.69,1.56,0.93,0.63,2.79,2.2,0.08,1.35,2.28,7.47,5.78,1.35,0.42,3,1.35,0.68,36.98,394,110
2.06,0.56,2.1,1.24,1.42,2.27,1.63,0.39,1.63,1.93,5.06,8.32,2.75,1.84,4.63,0.9,0.64,39.8,395,110
2.4,0.29,1.41,1.2,0.7,2.03,1.24,0.12,1.12,2.03,9.44,6.92,1.9,0.83,2.57,0.91,1.16,37.31,396,110
2.25,0.56,1.21,0.73,1.12,1.94,1.25,0.22,0.52,1.68,6.74,9.76,2.33,0.99,4.97,1.55,1.04,39.33,397,110
2.06,0.7,1.73,1.15,0.62,4.08,0.82,0.49,1.61,1.32,8.7,6.55,1.85,0.82,3.5,0.7,1.24,40.17,398,110
3.2,0.77,1.08,0.63,1.35,1.94,1.08,0.18,0.32,2.35,8.26,7.81,2.71,0.63,3.29,2.03,1.81,39.44,399,110
2.98,0.76,0.76,1.47,1.18,4.2,0.71,0.08,0.76,2.14,8.44,7.6,1.51,0.29,3.57,1.26,1.05,38.93,400,110
2.87,0.87,0.61,1.35,0.43,2.69,1,0.04,0.35,1.82,5.56,7.25,2.39,1.17,3.73,1.17,1.13,34.78,401,110
1.81,0.72,0.56,0.76,1.69,1.45,0.97,0.24,1.29,1.93,10.41,7.8,2.81,0.88,3.38,0.88,0.76,39.39,402,110
2.54,1.56,0.94,1.11,0.76,2.05,2.14,0.04,1.07,1.74,3.43,6.51,1.83,0.53,2.27,1.25,1.29,35.78,403,110
3.81,0.89,1.27,1.35,0.63,2.41,1.9,0.3,2.54,1.86,6.17,4.14,1.18,0.3,1.56,1.4,1.4,37.8,404,111
2.45,0.59,0.47,0.97,0.42,1.69,0.59,0.3,1.23,2.62,5.42,6.94,2.24,0.55,3,1.14,1.57,36.13,405,111
2.36,0.46,1.69,0.93,0.42,2.24,0.93,0.04,2.53,1.86,8.91,7.39,3.21,0.68,4.6,1.06,1.27,41.72,406,111
2.37,0.44,1.31,0.79,1.31,2.19,0.61,0.18,0.66,2.5,7.36,8.55,3.81,0.57,4.08,1.14,1.27,39.58,407,111
1.6,0.38,0.93,1.14,0.34,1.47,0.59,0.46,1.3,1.81,6.94,6.56,3.74,0.84,3.45,0.84,1.14,34.88,408,111
2.66,0.13,1.4,1.4,0.87,1.83,0.74,0.09,0.22,1.92,6.5,6.89,3.45,0.96,5.93,1.27,1.79,38.36,409,111
2.39,0.73,1.03,1.2,0.86,2.27,1.03,0.17,0.94,1.92,7.05,7.01,2.57,1.11,2.99,0.98,1.45,36.34,410,111
4.76,1.13,1.33,1.41,0.4,3.95,1.57,0.16,2.22,1.82,5.61,3.87,1.29,0.48,1.98,1.01,1.01,35.77,411,111
3.86,0.17,1.53,1.23,1.91,3.69,1.19,0.38,0.89,1.82,6.69,6.44,1.95,0.68,3.14,0.89,0.97,37.77,412,111
4.37,0.5,0.97,1.51,1.77,3.91,1.18,0.25,1.39,2.57,9.13,4.16,1.43,0.42,2.9,1.89,1.3,39.99,413,111
3.13,1.12,0.9,0.9,0.9,3.35,1.55,0.26,2.66,2.92,6.91,6.44,1.59,0.86,2.49,0.86,0.9,38.21,414,111
3.27,0.5,1.61,1.49,0.58,3.39,1.53,0,1.66,2.28,7.78,4.18,1.12,1.08,3.68,1.08,0.91,37.09,415,111
2.98,0.25,1.49,1.49,0.79,1.95,1.08,0.58,1.62,1.99,8.12,7.08,2.94,1.37,2.9,0.5,1.28,39.03,416,111
4.12,0.25,1.4,0.78,1.44,3.83,1.69,0.58,1.52,2.1,5.02,6.3,1.03,0.82,3.13,1.28,0.54,36.12,417,111
2.96,0.51,2.2,1.57,1.1,2.5,1.23,0.08,0.51,2.29,7.75,4.91,1.06,0.34,3.3,0.85,0.68,34.14,418,111
1.74,0.3,1.4,1.36,1.27,2.29,1.19,0.21,2.29,2.46,7.42,6.74,3.05,0.81,3.14,0.72,0.59,37.53,419,111
2.35,0.56,1.67,1.28,0.56,2.48,1.45,0.64,0.85,1.45,6.32,6.75,3.16,0.9,2.73,1.02,0.77,35.79,420,111
3.25,0.74,1.3,1.78,1.34,2.25,1.04,0.13,1.73,2.82,10.36,4.68,1.69,0.56,3.29,1.43,1.3,40.6,421,111
2.45,0.21,1.54,0.6,0.9,2.23,1.07,0.34,0.34,1.8,6.18,8.84,3.6,2.27,4.93,1.37,1.12,39.83,422,111
2.67,0.49,1.21,0.77,0.36,2.27,0.93,0.61,1.78,2.06,7.53,7.77,2.11,0.65,2.63,1.17,0.93,38.73,423,111
2.2,0.42,1.46,1.08,0.79,2.08,0.83,0.46,0.75,2,6.24,9.28,2.33,0.71,4.12,0.71,0.92,36.67,424,111
3.55,0.51,1.16,0.98,0.64,2.78,1.2,0.26,1.93,2.74,4.92,7.02,1.63,0.73,2.01,0.6,1.03,35.92,425,111
4.15,0.94,2.05,1.11,0.94,2.87,1.28,0.3,1.37,2.57,7.66,5.52,2.22,0.9,3.42,1.24,1.28,40.76,426,111
2.92,0.45,1.07,1.52,0.66,2.88,1.11,0.25,1.19,2.1,5.64,4.24,1.32,0.62,3.13,1.57,1.44,35.24,427,111
2.37,1.35,1.43,1.27,0.98,3.03,1.59,0.33,1.68,1.84,7.36,4.66,1.19,0.29,3.03,1.19,0.65,35.51,428,112
2.73,0.91,1.08,1.49,1.2,3.4,0.75,0.12,0.87,2.28,6.88,4.27,0.87,0.37,2.15,0.99,1.28,32.92,429,112
4.71,0.77,1.45,1.2,0.94,4.66,2.35,0.21,1.54,2.52,6.33,2.52,1.11,0.34,2.31,1.07,0.73,35.32,430,112
3.71,1.03,1.81,0.86,0.49,3.46,1.15,0.45,2.27,1.85,7.95,4.9,1.98,0.74,2.39,0.86,0.74,37.71,431,112
2.24,1.1,1.14,0.93,0.93,2.92,1.73,0.25,0.59,1.86,6.98,5.88,1.14,0.63,3,1.14,0.72,33.65,432,112
2.42,1.74,1.1,1.36,0.89,3.56,1.36,0.21,1.1,1.53,7.93,6.02,1.7,0.59,3.65,1.19,0.93,38.13,433,112
3.07,0.61,1.19,0.98,0.74,3.15,0.82,0.16,1.59,1.84,10.71,5.85,2.94,0.9,3.97,1.23,0.94,41.83,434,113
1.94,0.68,1.56,1.27,1.14,1.69,1.01,0.13,1.65,1.69,8.83,8.03,2.75,1.23,4.1,0.55,0.97,40.66,435,113
2.03,0.51,0.89,1.02,0.68,1.31,1.02,0.3,0.8,1.82,8.59,6.39,3.22,1.61,5.5,0.47,0.64,37.18,436,113
2.34,0.17,1.92,1.36,0.77,1.24,0.9,0.13,0.94,2.86,6.39,9.42,1.88,1.49,3.84,0.9,0.9,39.54,437,113
2.52,0.7,1.16,1.07,0.99,3.14,0.66,0.37,1.69,2.15,9.17,5.79,2.19,0.7,3.47,0.79,1.57,39.41,438,113
3.18,0.13,1.1,1.02,0.66,2.74,1.02,0.13,0.44,2.56,4.37,7.29,3.09,0.66,3.31,1.15,1.1,39.78,439,113
1.79,0.54,1.79,1.13,1.38,2.46,1.17,0,1.54,1.54,8.31,7.26,1.92,0.67,4.09,1.13,0.5,38.05,440,113
3.48,0.57,1.41,0.97,0.75,2.68,2.11,0.13,0.35,2.24,7.97,8.58,2.24,0.75,4.05,1.1,1.19,40.61,441,113
3.63,0.53,1.8,1.43,0.57,3.18,1.31,0.08,1.96,1.51,9.47,4.24,1.71,0.82,2.98,0.82,0.86,38.45,442,113
2.33,0.2,1.18,1.22,0.61,2.45,0.57,0.49,1.71,1.76,8.74,7.84,2.25,0.61,3.27,0.9,1.1,38.01,443,113
3.67,0.69,1.69,0.65,1.12,2.51,1.38,0.04,0.48,2.55,6.31,4.93,2.07,0.65,4.19,1.21,1.47,36.26,444,113
2.74,0.54,2.82,1.33,0.58,1.83,0.75,0.29,1.74,1.49,7.68,6.35,3.07,1.54,4.4,0.79,0.79,39.39,445,113
2.5,1.04,0.96,1.42,0.46,2,1.25,0.13,0.63,1.67,8.5,7.42,3.29,1.04,2.67,1.08,1.21,38.31,446,113
2.33,0.38,1.01,0.93,0.38,2.24,0.89,0.38,0.85,2.16,7.7,5.88,3.97,2.28,4.65,0.72,1.1,38.15,447,113
2.54,0.43,2.02,1.34,0.69,1.64,0.86,0.22,0.65,1.98,6.42,6.2,3.23,0.99,4.78,1.12,0.73,36.01,448,113
2.17,0.63,0.75,0.58,0.21,1.96,1,0.08,0.58,1.63,4.3,10.98,2.21,1.75,2.71,0.88,0.92,37.18,449,113
2.96,0.91,1.15,0.51,0.71,2.53,0.79,0.28,1.98,2.21,7.31,5.06,1.94,0.4,2.65,0.67,1.07,36.73,450,113
3.69,1.51,0.84,1.02,0.49,2.49,1.51,0.13,1.73,2,6.58,6.27,1.78,0.49,2.27,1.38,1.16,40.18,451,113
2.41,1,0.68,0.72,0.88,1.73,1.13,0.24,1.09,2.29,8.84,8.76,2.05,0.84,3.38,1.17,1.21,39.02,452,113
2.39,0.64,2.05,1.07,0.38,2.26,1.07,0.09,0.47,1.84,8.75,11.19,2.69,1.32,4.82,0.9,0.85,42.95,453,113
2.2,0.69,1.51,0.69,0.99,1.47,1.47,0.3,1.08,2.2,5.39,9.37,1.55,0.73,2.89,0.65,0.99,36.46,454,113
2.97,0.39,0.79,1,0.92,1.75,0.66,0.04,1.09,1.57,7.56,10.27,3.28,0.74,4.24,1.35,1.09,39.93,455,113
2.7,0.86,2.06,0.73,0.6,3.86,1.97,0.09,0.99,2.4,6.6,6.3,1.76,0.51,2.61,0.99,1.29,36.75,456,113
2.91,0.76,1.28,1.12,0.56,2.63,1.28,0.44,2.11,2.27,10.81,4.07,1.95,1.12,2.47,0.92,0.96,39.61,457,113
1.96,0.46,1.46,0.67,0.75,2,0.96,0.42,0.54,1.67,7.04,9.91,3.25,1.58,5.2,0.96,1.12,39.99,458,113
2.43,0.3,1.79,0.98,0.68,1.92,0.94,0.13,0.3,1.79,7.43,8.54,3.59,1.02,3.93,1.2,1.32,38.97,459,113
3.23,0.86,0.86,0.74,0.86,2.25,0.53,0.25,1.19,2.04,9.77,7.44,2.78,0.78,2.98,1.88,1.51,40.81,460,113
2.4,1.31,1.66,1,0.48,1.7,1.96,0,0.83,1.79,6.42,11.09,1.7,0.7,3.75,0.57,1,38.8,461,113
2.3,0.59,1.03,1.03,0.48,2.46,0.59,0.16,1.11,1.47,9.87,8.41,1.9,1.27,4.08,0.83,0.91,39.4,462,113
2.39,0.87,0.95,0.82,1.13,3.91,0.69,0.04,0.69,1.78,7.68,11.55,2.86,1.17,3.99,0.74,0.82,42.08,463,114
2.77,0.74,1.43,1.26,0.48,3.51,1.26,0.17,1.26,2.38,7.15,7.36,2.08,0.56,2.51,1.04,1,38.26,464,114
3.14,1.9,1.32,1.61,1.12,3.1,1.65,0.37,1.65,1.49,8.44,5.17,1.32,0.79,2.4,1.16,0.91,38.41,465,114
3.35,1.06,1.34,0.95,1.26,2.17,1.62,0.32,0.87,1.38,8.12,9.06,1.89,0.79,3.15,0.87,0.63,39.54,466,114
3.72,1.04,1.25,1.17,1.21,3.16,1.38,0.3,0.52,2.55,6.44,6.83,1.3,0.39,3.03,0.87,0.99,36.58,467,114
2.43,0.88,1.19,0.72,0.2,2.87,1.07,0.28,2.03,2.23,9.55,6.01,1.59,0.72,3.98,1.11,0.76,39.57,468,114
3.16,0.88,2.19,1.3,1.01,2.02,2.65,0.29,1.43,2.27,7.49,5.3,0.93,0.55,3.49,1.01,0.63,37.23,469,114
1.48,0.74,1.3,1.04,0.65,2.43,0.78,0.17,1.17,1.3,9.17,8.95,2.87,1.04,4.95,1.09,1.04,42.12,470,114
3.95,0.64,1.06,1.29,0.87,3.45,1.19,0.23,4.37,2.16,4.87,6.85,2.07,0.74,1.42,1.01,1.38,37.96,471,114
2.88,0.85,0.81,1.15,0.42,2.76,1.44,0.3,0.81,2.97,6.28,6.36,1.1,0.38,1.78,1.31,0.51,34.57,472,114
2.93,0.85,1.65,0.76,0.89,2.8,1.65,0.08,1.48,2.5,6.02,4.96,1.82,0.25,2.37,1.15,1.87,38.86,473,114
3.12,1.27,0.82,1.48,1.39,1.97,1.48,0.25,2.26,1.68,10.95,5.99,1.11,0.7,2.62,1.07,1.11,40.54,474,114
2.45,0.34,2.79,0.64,0.52,1.72,1.59,0.34,1.33,1.37,9.66,8.84,2.58,2.32,3.74,0.86,1.25,42.98,475,114
3.71,0.87,1.42,1.18,1.18,3,0.95,0.28,2.21,1.74,8.95,5.21,2.09,0.35,3.51,0.87,0.75,40.44,476,114
3.04,0.97,1.5,0.93,1.05,2.6,1.18,0.28,1.22,1.83,9.25,6.33,1.54,0.53,3.41,1.05,1.05,38.57,477,114
2.13,0.8,1.12,0.76,0.48,2.57,1.16,0.24,2.09,1.2,9.43,8.99,2.45,1.16,3.37,0.96,0.72,40.67,478,114
3.33,1.49,2.41,1.23,1.1,4.34,1.4,0.09,0.96,2.81,6.23,4.56,0.57,0.22,2.76,0.79,1.14,35.74,479,114
3.96,0.87,2.15,1.4,1.03,3.26,1.07,0.17,1.36,1.73,7.26,4.5,1.2,0.41,2.64,1.2,0.41,37.63,480,114
3.59,0.62,0.99,1.48,0.74,3.96,1.53,0.37,1.98,2.35,6.22,3.59,1.11,0.49,2.23,1.03,0.87,37.73,481,114
2.95,1.58,1.25,0.67,0.33,4.07,1.25,0.12,1.04,1.54,6.15,5.99,1.66,0.83,2.78,0.67,1.16,39.65,482,114
3.74,0.68,1.15,1.19,1.23,2.35,1.91,0.24,0.8,1.87,6.88,7.99,2.58,0.36,2.66,1.19,0.76,38.1,483,114
3.56,1.86,0.95,1.12,0.54,4.26,1.61,0.17,1.32,1.9,7.24,4.59,1.7,0.33,2.19,0.87,0.87,40.58,484,114
2.89,0.83,1.15,0.99,0.71,2.26,1.23,0.32,1.82,1.67,7.73,10.03,1.78,0.52,3.05,0.83,0.79,39.31,485,114
1.88,0.24,1.24,1.04,0.16,2.28,0.52,0.12,2.52,1.92,9.08,5.76,2.56,1.12,3.76,0.6,1.56,37.12,486,114
2.39,0.87,1.48,1.35,0.95,2.82,1.13,0.13,0.43,2.43,8.77,5.69,1.48,0.74,3.69,1.52,1.43,37.86,487,114
2.22,0.94,1.79,0.81,0.56,2.13,1.49,0.13,0.98,1.79,4.65,8.45,2.13,0.9,2.9,1.15,0.94,38.57,488,114
2.96,0.7,1.19,0.91,0.58,3.29,1.36,0.37,2.35,1.65,8.48,6.3,1.32,0.45,3.29,0.86,0.49,37.21,489,114
3.39,0.86,2.23,1.5,1.33,2.75,1.33,0.21,0.47,2.36,8.54,6.05,2.1,0.64,4.21,1.37,1.24,40.84,490,114
2.39,1.03,2.02,1.2,0.54,2.81,1.94,0.5,1.61,2.06,5.98,4.13,0.87,0.58,2.64,0.45,0.87,33.27,491,114
2.58,0.69,2.1,1.37,1.12,2.96,1.07,0.09,0.34,2.19,4.85,5.8,1.76,0.3,3.39,1.03,1.07,33.53,492,115
3,1.44,1.01,0.72,1.14,3.76,1.31,0.13,0.63,2.2,4.86,7.94,1.14,0.55,2.11,1.27,0.97,36.04,493,115
3.5,1.17,2.37,0.78,0.23,2.49,2.02,0.04,0.66,1.67,4.67,4.32,0.62,0.62,1.91,1.48,0.74,32.79,494,115
3.56,0.48,1.28,1.36,0.7,3.08,0.79,0.26,1.85,2.37,7.04,4.84,2.68,0.48,3.08,1.58,1.36,37.1,495,115
2.29,0.86,0.94,0.57,0.45,2.86,1.47,0.37,1.59,2.37,9.19,6.17,0.94,0.41,2.94,1.1,1.14,37.13,496,115
2.46,0.81,2.13,0.97,0.16,2.13,1.37,0.2,1.41,3.1,7.37,3.38,1.17,0.64,2.01,0.89,1.05,33.02,497,115
3.62,2.18,1.11,0.9,0.99,2.8,1.23,0.16,1.27,2.26,10.07,4.44,1.36,1.15,3.95,0.74,1.36,40.74,498,115
2.9,1.26,1.68,0.59,0.42,2.15,1.81,0.04,0.29,2.52,3.87,5.47,1.35,0.59,0.93,1.47,0.88,28.77,499,115
2.41,0.52,2.11,1.16,0.3,2.67,1.51,0.17,3.01,2.15,3.49,6.89,1.55,1.08,1.59,1.25,0.69,34.14,500,115
1.61,0.69,1.09,1.74,0.82,1.82,2,0.22,0.3,2.08,6.29,7.25,1,0.56,2.78,1.48,1.17,33.29,501,201
2.21,0.65,1.38,1.64,0.43,2.9,2.38,0.04,0.61,2.25,6.75,5.84,1.04,0.52,1.64,1.73,0.95,33.31,502,201
2.57,0.7,2.22,1.09,0.96,2.26,1.57,0.09,0.22,2.61,4.09,6.48,1.57,1,2.17,1.57,0.91,32.12,503,201
3.06,1.15,2.04,1.06,0.47,1.78,3.57,0.13,0.38,2.72,3.4,7.3,0.89,0.42,1.4,1.02,0.51,31.3,504,201
2.17,0.51,1.49,1.36,0.68,2.64,2.3,0.3,0.17,2.34,5.45,8.73,0.72,0.34,1.53,2.09,0.77,33.68,505,201
2.44,0.97,1.31,1.01,0.63,2.32,2.74,0.21,0.38,2.4,3.92,5.6,1.18,0.59,0.97,0.88,0.55,28.27,506,201
2.27,0.64,1.03,1.54,0.47,3.25,1.58,0.26,0.86,2.78,6.11,3.08,1.24,0.86,1.45,1.33,1.37,30.46,507,201
1.79,0.66,0.83,1.05,0.09,1.14,0.57,0.22,0.04,2.45,4.11,3.02,3.19,0.87,3.94,1.62,1.09,27.07,508,201
2.58,0.65,0.86,2.28,0.47,2.02,1.55,0.26,0.22,2.28,6.2,3.23,1.08,0.43,1.55,1.46,1.25,29.27,509,201
2.26,0.77,2.17,1.92,0.43,2.3,1.15,0.43,0.6,2.69,6.86,3.62,0.72,0.47,1.83,1.32,0.98,31.37,510,201
1.95,0.65,0.81,1.18,0.49,2.07,1.91,0.12,0.16,1.95,5.07,3.69,1.13,0.53,2.11,1.46,0.73,26.58,511,201
3.16,0.57,1.84,1.4,1.45,2.72,2.77,0.22,0.22,2.59,4.04,5.79,1.14,0.44,1.27,1.19,1.01,31.91,512,201
2.49,1.06,1.31,1.14,0.38,2.83,1.27,0.38,0.38,2.37,3.59,5.53,1.31,0.72,1.99,1.01,1.14,29.28,513,201
3.31,0.55,1.19,1.53,0.51,2.75,0.97,0.17,0.93,3.14,8.14,3.31,0.93,0.68,2.12,1.31,0.64,34.17,514,201
2.16,0.43,1.77,1.21,0.65,2.76,2.46,0.09,0.35,2.72,6.64,5.22,0.52,0.43,1.81,1.38,1.55,32.58,515,201
2.22,0.55,1.43,1.3,0.42,2.39,1.72,0.17,0.59,1.76,6.5,7.3,0.55,0.42,2.06,0.88,1.01,32.82,516,201
1.72,0.88,2.02,0.76,0.38,1.98,1.43,0.29,0.38,2.23,4.5,5.76,0.55,0.42,2.86,1.18,1.26,28.6,517,201
1.64,0.78,0.9,2.5,0.69,1.98,2.24,0.17,0.09,2.41,6.16,5.04,0.78,0.09,1.51,1.46,0.82,29.3,518,201
1.55,0.31,1.77,1.37,0.93,1.73,1.42,0.53,0.27,1.9,4.43,6.69,1.24,0.27,2.3,1.73,1.15,29.59,519,201
1.13,0.39,0.74,2.43,0.43,1.52,2.04,0.3,0.04,3.04,7.03,6.46,0.48,0.3,1.48,1.91,0.61,30.42,520,201
2.04,0.3,1.23,0.85,0.34,1.61,0.85,0.34,0.13,2.68,8.07,7.6,1.49,0.42,2.89,1.15,1.02,34.07,521,201
2.24,0.66,0.75,1.45,0.58,2.16,1.45,0.04,0.37,2.28,5.86,4.9,1.08,0.37,1.12,1.5,0.58,27.68,522,201
2.1,0.44,0.92,2.15,0.7,2.67,2.85,0.31,0.26,2.02,5.26,5.3,0.92,0.26,2.06,1.18,1.4,30.89,523,201
2.38,0.43,1.73,2.21,0.35,2.68,1.43,0.3,0.39,2.34,6.97,5.63,0.48,0.3,2.34,2.34,1.34,34.29,524,201
2.35,0.46,1.34,1.81,0.46,2.06,1.18,0.13,0.42,2.06,5.21,8.74,1.6,0.59,2.27,1.43,0.84,33.08,525,201
1.47,0.71,1.34,1.26,0.42,1.72,1.68,0.13,0.13,2.43,5.75,8.18,0.67,0.13,2.43,0.97,0.63,30.18,526,201
1.34,0.73,1.9,1.64,0.82,1.81,2.46,0.13,0.17,2.07,4.1,5.78,1.04,0.35,2.07,1.17,0.91,28.49,527,201
2.37,0.59,1.52,1.52,0.76,1.82,1.39,0.04,0.04,2.45,5.49,3.72,0.8,0.8,1.82,1.73,0.8,27.87,528,201
2.23,0.46,1.05,1.68,0.71,2.14,1.55,0.17,0.38,2.35,5.84,5.04,0.34,0.21,1.39,1.13,0.92,27.67,529,201
1.59,0.29,1.21,0.88,0.25,3.01,1.63,0.13,0.04,2.38,4.55,2.8,1.21,0.46,1.67,1.71,0.58,24.43,530,201
2.33,0.83,0.71,1.87,0.58,2.7,1.37,0.21,0.46,2.37,4.2,4.37,0.46,0.42,1.29,1.54,1,26.71,531,201
2.58,0.88,1.25,0.92,0.29,1.67,1.58,0.17,0.88,2.5,4.5,7.59,1.29,0.25,1.88,0.75,0.5,29.69,532,201
1.83,0.72,0.68,1.02,0.38,1.36,1.15,0.09,0.09,2.72,3.28,7.11,1.06,0.43,2.17,1.66,0.72,26.51,533,201
2.4,1.76,1.46,1.2,0.73,2.53,2.23,0.47,0.17,2.92,4.59,2.96,1.12,0.56,1.72,1.03,1.37,29.31,534,201
2.53,1.16,1.03,1.07,0.39,2.36,1.67,0.43,0.56,2.78,4.41,6.17,0.86,0.39,0.51,0.94,0.6,28.25,535,201
2.03,1.46,0.45,1.06,0.37,2.07,1.75,0.16,0.65,2.11,10.69,4.55,0.98,0.69,3.37,1.54,1.02,36.78,536,201
3,0.92,1.29,1.67,0.67,3.5,2.08,0.42,1.42,3.21,4.33,3.83,0.83,0.5,0.67,1.21,0.67,31.22,537,201
2.85,0.95,0.78,0.99,0.21,2.07,1.82,0.17,0.29,2.73,3.97,6.36,0.37,0.58,1.82,1.53,0.95,28.69,538,201
2.93,1.05,2.36,0.96,0.18,2.45,1.93,0.13,0.18,2.58,5.25,7.36,1.44,0.26,2.1,1.23,0.57,33.18,539,201
2,0.38,1.83,1.66,0.68,1.53,1.96,0.21,0.04,1.87,5.11,6.3,1.41,0.72,2.17,1.36,0.77,30.09,540,201
3.77,0.55,1.02,1.48,0.47,2.79,1.27,0.25,0.55,2.88,6.22,4.7,0.64,0.64,1.06,1.52,0.97,30.95,541,201
2.97,0.47,0.77,1.16,1.16,2.11,1.81,0.04,0.39,3.18,5.16,4.82,1.03,0.34,1.51,1.81,0.6,29.55,542,201
2.66,0.34,1.16,1.46,0.69,2.06,2.19,0.26,0.13,2.79,5.58,4.34,0.95,0.26,1.29,1.33,1.12,28.61,543,201
2.1,0.3,2.48,1.75,0.86,1.93,2.23,0.26,0.09,2.01,4.28,5.73,0.81,0.21,1.63,1.8,0.86,29.33,544,201
2.46,0.96,1.62,1.58,0.44,2.37,2.81,0.61,0.35,2.41,3.73,5.96,1.05,0.44,1.45,1.27,0.92,30.56,545,202
2.77,0.95,1.51,1.56,0.56,2.55,2.68,0.43,0.35,2.64,3.03,4.11,0.78,0.52,0.99,1.21,0.56,27.2,546,202
3.16,0.46,2.61,0.84,0.55,2.74,2.02,0.17,2.23,2.11,3.66,6.02,0.63,0.51,1.73,0.93,0.8,32.31,547,202
2.58,1.2,1.81,1.16,0.43,2.28,2.75,0.39,0.43,2.15,4.64,6.1,0.73,0.56,1.76,1.12,0.77,31.16,548,202
3.55,0.58,1.91,1.78,0.31,3.6,3.29,0.22,1.6,2.75,5.73,6.04,0.62,0.22,0.89,0.89,0.4,34.87,549,202
2.84,0.6,1.55,1.68,0.56,2.97,2.23,0.3,0.95,1.8,4.56,6.66,0.77,0.47,2.02,1.8,0.69,33.01,550,202
4.02,0.65,1.35,2.01,0.65,2.97,2.27,0.09,0.74,2.71,2.36,5.76,1.27,0.7,1.44,1.31,1.09,32,551,202
2.62,0.31,2,2.31,0.58,3.73,3.38,0.44,0.36,3.78,2.49,4.14,0.8,0.31,1.33,1.2,0.44,30.22,552,202
3.01,1.02,2.51,1.4,0.38,3.01,2.76,0.34,0.81,2.93,4.54,6.58,0.81,0.34,0.72,1.27,0.76,34.38,553,202
2.44,0.57,1.79,0.97,0.49,1.5,2.15,0.16,0.57,2.07,3.94,3.09,0.61,0.24,1.83,1.3,0.53,24.33,554,202
2.88,0.93,2.33,1.27,1.14,2.79,2.66,0.34,0.72,2.28,4.95,6.39,0.76,0.25,1.57,1.27,0.85,34.35,555,202
