Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Orbiting Body,Equinox,Hazardous
22.8,0.073207399,0.163696721,73.20739893,163.6967205,0.045488955,0.101716395,240.1817627,537.0627484,1.42E+12,2.28081463,8210.932667,5101.954245,0.328474776,127.7766953,49139128,30533640,8,0.314368,3.199,2457053.5,0.508284554,2.631708273,3.989471359,22.17891692,1559.391079,1.294051608,119.6007212,3.969364939,2457070.08,356.1723386,0.230859343,1,1,0
18.7,0.483676488,1.081533507,483.6764882,1081.533507,0.300542543,0.672033557,1586.86517,3548.33839,1.42E+12,13.78113413,49612.08285,30827.01893,0.218350883,84.93849182,32664828,20296984,0,0.0716163,7.001,2458000.5,0.422127565,0.819993751,24.3836996,146.7978548,271.2153344,0.473851786,153.2000158,1.166135716,2457990.509,13.26228888,1.327358576,1,1,0
24.3,0.036690614,0.082042707,36.69061375,82.04270649,0.022798483,0.050978959,120.3760332,269.1689932,1.42E+12,5.940055433,21384.19956,13287.31,0.156392808,60.83680344,23396032,14537620,1,0.00347209,6.769,2458000.5,0.257679511,0.868933416,8.513761556,24.36394732,295.8544971,0.645027078,319.2955599,1.092839754,2458129.448,203.093694,1.216814358,1,1,0
25.4,0.022108281,0.049435619,22.10828104,49.43561926,0.013737445,0.03071786,72.53373275,162.1903571,1.42E+12,14.51456738,52252.44257,32467.63577,0.011093987,4.315560818,1659636.875,1031250.563,7,9.30E-05,7.726,2458000.5,0.564931893,0.732105667,2.982160036,320.1096481,228.8016121,0.318515827,330.8804045,1.145695508,2458043.756,291.9408532,1.573415487,1,1,0
25.5,0.021113245,0.04721065,21.11324448,47.21064988,0.013119158,0.029335329,69.26917702,154.8905886,1.42E+12,7.985051134,28746.18408,17861.76088,0.022540797,8.768369675,3372055.25,2095298,7,0.023429,4.469,2458000.5,0.3307483,1.49625822,11.64376022,137.6363925,668.5105277,1.001373358,14.52609211,1.991143083,2457741.736,139.3470577,0.538510592,1,1,0
23.7,0.048367649,0.108153351,48.36764882,108.1533507,0.030054254,0.067203356,158.686517,354.833839,1.42E+12,3.798432042,13674.35535,8496.712634,0.164724422,64.07780457,24642424,15312092,6,0.166206,3.661,2458000.5,0.4392469,2.052666509,3.961563993,309.5125549,1074.177427,1.151039108,196.7363597,2.95429391,2458144.18,311.8469091,0.335140165,1,1,0
23.6,0.050647146,0.113250461,50.64714588,113.2504611,0.031470668,0.070370552,166.1651821,371.5566427,1.42E+12,24.29926819,87477.36549,54355.03302,0.076404035,29.72117043,11429881,7102199,8,0.0697064,5.293,2457069.5,0.104593901,1.11298187,47.81067239,325.0598793,428.8748329,0.996570755,247.1683044,1.229392986,2457136.807,303.5017853,0.839405748,1,1,0
26.1,0.016016034,0.03581294,16.0160338,35.8129403,0.009951899,0.022253123,52.54604433,117.4965271,1.42E+12,7.51918513,27069.06647,16819.66522,0.015903375,6.186412334,2379111,1478311,7,0.00937559,3.777,2458000.5,0.486101104,1.912589801,4.696672405,144.9408074,966.1202395,0.982877787,341.8513083,2.842301816,2458019.666,352.8582709,0.372624426,1,1,0
24.5,0.033462237,0.074823838,33.46223745,74.82383761,0.020792464,0.046493363,109.7842471,245.4850394,1.42E+12,17.04573361,61364.641,38129.60151,0.05324123,20.71083832,7964775,4949081.5,9,0.042514,5.365,2457077.5,0.269115818,1.136039237,29.3832939,148.4326015,442.27096,0.830313108,271.3856857,1.441765366,2457000.858,62.38525807,0.813980642,1,1,0
21.8,0.116025908,0.259441818,116.0259082,259.4418179,0.072095135,0.161209622,380.6624407,851.1870939,1.42E+12,6.978667212,25123.20196,15610.58069,0.308760136,120.1076965,46189860,28701048,7,0.202646,3.032,2458000.5,0.582228744,2.840108909,3.095309821,165.751278,1748.239458,1.186515865,334.581942,4.493701954,2458823.721,190.4811036,0.205921448,1,1,0
25.6,0.020162992,0.045085821,20.16299194,45.08582062,0.012528699,0.028015021,66.15155049,147.9193637,1.42E+12,16.43936514,59181.71451,36773.21589,0.409470526,159.2840424,61255920,38062664,5,0.0193647,6.988,2458000.5,0.232735564,0.827418911,25.63152561,14.89206363,274.9075017,0.634849104,185.8553106,1.019988718,2457917.906,108.1597189,1.30953138,1,1,0
23.4,0.055533491,0.124176661,55.53349116,124.1766613,0.034506901,0.077159776,182.1964991,407.4037573,1.42E+12,7.795800051,28064.88018,17438.42513,0.089395014,34.77466202,13373304,8309786,1,0.0916251,3.196,2458000.5,0.580048317,2.509042938,7.324237718,166.5224096,1451.645483,1.053676804,325.2031979,3.964409071,2458508.182,234.0975874,0.247994434,1,1,0
29.2,0.003841979,0.008590926,3.841978911,8.590926012,0.002387294,0.005338152,12.60491809,28.1854537,1.42E+12,10.18184422,36654.6392,22775.76734,0.204307482,79.47560883,30563964,18991568,6,0.00298952,7.021,2458000.5,0.203998077,0.833848413,5.124043885,185.0798932,278.1179931,0.663744941,169.5821796,1.003951886,2458086.181,249.0928392,1.294414633,1,1,0
24.5,0.033462237,0.074823838,33.46223745,74.82383761,0.020792464,0.046493363,109.7842471,245.4850394,1.42E+12,12.99757818,46791.28145,29074.28263,0.330761734,128.6663208,49481252,30746224,7,0.0157152,5.645,2458000.5,0.402979713,1.081029039,4.341887965,8.729539436,410.5390445,0.645396267,115.3740052,1.516661811,2457877.978,107.4392159,0.876895888,1,1,0
23.5,0.053034072,0.118587791,53.03407233,118.5877909,0.032953835,0.073687014,173.9963059,389.0675678,1.42E+12,7.216293045,25978.65496,16142.12591,0.01973465,7.67677927,2952261.75,1834450.375,5,5.25E-05,3.833,2458000.5,0.472227341,1.872920527,4.520952852,337.4232967,936.2190012,0.988476246,181.8179536,2.757364808,2458015.606,354.1912304,0.384525415,1,1,0
22.3,0.092162655,0.206081961,92.16265485,206.0819612,0.057267201,0.128053354,302.3709245,676.1219417,1.42E+12,10.42621044,37534.35759,23322.39014,0.369874005,143.8809814,55332364,34381936,3,0.137791,5.871,2458000.5,0.354046391,1.029551873,10.74696986,144.5808341,381.5669728,0.665042749,155.778966,1.394060998,2457980.113,19.23431686,0.943477884,1,1,0
26.4,0.013949382,0.031191767,13.94938229,31.19176705,0.008667742,0.01938166,45.7656914,102.335197,1.42E+12,8.52100132,30675.60475,19060.62785,0.008621079,3.353599787,1289695,801379.375,7,0.00636289,3.784,2458000.5,0.495870078,1.902223244,2.990383289,321.7599698,958.2760925,0.958967656,211.3063505,2.845478833,2458048.671,341.9032251,0.375674613,1,1,0
25.7,0.019255508,0.043056624,19.25550782,43.05662442,0.011964814,0.026754138,63.17424027,141.2618957,1.42E+12,13.59747178,48950.89842,30416.18463,0.00518733,2.01787138,776013.5,482192.4375,7,0.00258718,4.153,2458000.5,0.492739964,1.627068017,11.06207876,327.1844076,758.065949,0.825346581,238.7182434,2.428789453,2457869.459,62.23022651,0.474892719,1,1,0
27.2,0.009650615,0.021579431,9.650614696,21.57943048,0.005996612,0.013408832,31.66212272,70.79865871,1.42E+12,9.423995269,33926.38297,21080.53502,0.018466814,7.183590412,2762596,1716597.625,7,0.0198684,5.264,2458000.5,0.167271793,1.193488957,16.69963739,324.7942837,476.2401805,0.993851919,204.0205497,1.393125995,2458042.77,328.047355,0.755921098,1,1,0
24,0.042126461,0.094197631,42.12646106,94.19763057,0.026176161,0.058531676,138.2101785,309.0473543,1.42E+12,14.79230464,53252.29671,33088.90625,0.021778398,8.471796989,3258002,2024428.5,7,0.0113128,6.072,2458000.5,0.379570769,0.979311249,19.01029556,324.844167,353.9806654,0.607593325,295.8555862,1.351029172,2457847.51,155.5914799,1.017004699,1,1,0
20.2,0.242412481,0.542050786,242.4124811,542.0507863,0.150628086,0.336814639,795.3165645,1778.381902,1.42E+12,24.1579454,86968.60344,54038.90806,0.404990622,157.5413513,60585732,37646228,2,0.120911,4.127,2458000.5,0.500077445,1.499342975,45.03307789,341.2772099,670.5789408,0.74955537,55.68973674,2.249130579,2458323.576,186.5569367,0.536849546,1,1,0
25.6,0.020162992,0.045085821,20.16299194,45.08582062,0.012528699,0.028015021,66.15155049,147.9193637,1.42E+12,13.0504852,46981.74671,29192.63034,0.372876525,145.0489655,55781536,34661040,6,0.0876932,4.046,2458000.5,0.381800141,1.749768036,0.835636066,105.820118,845.4134346,1.081706353,75.06535922,2.417829719,2457928.896,30.49083906,0.425827158,1,1,0
21.2,0.152951935,0.342010925,152.9519353,342.0109247,0.095039897,0.21251567,501.8108276,1122.083122,1.42E+12,13.86930767,49929.50761,31024.25432,0.308187456,119.8849182,46104188,28647814,0,0.0556687,5.41,2458000.5,0.145130941,1.149414943,18.25518725,310.6557245,450.1048423,0.982599271,288.519815,1.316230615,2458047.099,322.7298559,0.799813657,1,1,0
19.5,0.334622375,0.748238376,334.6223745,748.2383761,0.207924639,0.464933628,1097.842471,2454.850394,1.42E+12,16.25626881,58522.56771,36363.6477,0.336969705,131.0812073,50409952,31323292,2,0.0575213,7.106,2458000.5,0.214403243,0.8147757,21.32627966,338.0705614,268.6306289,0.640085148,147.4649669,0.989466252,2457866.454,179.6386953,1.340130131,1,1,0
24.4,0.035039264,0.078350176,35.03926411,78.35017643,0.021772383,0.048684528,114.9582193,257.0543928,1.42E+12,11.5399318,41543.75449,25813.67345,0.061689852,23.9973526,9228671,5734430,7,0.0358239,6.111,2458000.5,0.340911381,0.97806234,14.11246997,325.9737579,353.303738,0.644629757,301.6543384,1.311494923,2457859.488,143.6843255,1.018953272,1,1,0
26.1,0.016016034,0.03581294,16.0160338,35.8129403,0.009951899,0.022253123,52.54604433,117.4965271,1.42E+12,21.88624775,78790.49191,48957.3476,0.477437222,185.7230835,71423592,44380564,7,0.019812,6.604,2458000.5,0.258977539,0.896384684,4.333445913,224.9175107,309.9845639,0.664241184,147.6262901,1.128528184,2457933.919,77.32321732,1.16134815,1,1,0
21,0.167708462,0.375007522,167.7084622,375.0075218,0.104209175,0.233018799,550.224631,1230.339678,1.42E+12,5.853047437,21070.97077,13092.68181,0.298678906,116.1860962,44681728,27763938,4,0.149978,3.87,2458000.5,0.40301397,1.875697993,4.393231886,32.2403861,938.3023355,1.119765498,116.3177294,2.631630487,2457995.55,1.899055251,0.383671644,1,1,0
25.8,0.018388867,0.041118757,18.38886721,41.1187571,0.011426309,0.025550003,60.33093109,134.9040631,1.43E+12,10.61041666,38197.49996,23734.44102,0.00369669,1.438012362,553016.9375,343628.7813,7,0.00450357,4.07,2458000.5,0.474968118,1.692496517,7.294208402,349.0871097,804.2482086,0.888614632,130.5040555,2.496378402,2457858.201,63.6963559,0.447623005,1,1,0
23,0.066765941,0.149293183,66.76594135,149.2931834,0.04148642,0.092766455,219.048371,489.807048,1.43E+12,8.606627433,30983.85876,19252.16491,0.494637591,192.4140167,73996728,45979436,5,0.0986353,4.551,2458000.5,0.3276733,1.446329673,16.84566141,151.8312924,635.330012,0.972406056,299.1027201,1.920253289,2458260.983,212.4013446,0.566634652,1,1,0
26.6,0.012721988,0.02844723,12.72198785,28.44722965,0.007905074,0.017676284,41.73880663,93.33080893,1.43E+12,19.87152136,71537.47691,44450.60614,0.428119232,166.5383911,64045728,39796172,6,0.000820582,6.111,2458000.5,0.210996363,0.989583199,0.123647363,161.5533645,359.5645741,0.780784743,126.0635263,1.198381655,2457879.861,120.7851484,1.001210981,1,1,0
21,0.167708462,0.375007522,167.7084622,375.0075218,0.104209175,0.233018799,550.224631,1230.339678,1.43E+12,20.34830009,73253.88032,45517.11247,0.158292962,61.57596207,23680290,14714250,7,0.0786573,3.537,2458000.5,0.641159811,2.006009824,8.038039836,106.8767058,1037.762588,0.719836944,139.9840166,3.292182704,2458173.518,299.9801776,0.346900152,1,1,0
25.6,0.020162992,0.045085821,20.16299194,45.08582062,0.012528699,0.028015021,66.15155049,147.9193637,1.43E+12,8.60827718,30989.79785,19255.85522,0.017698654,6.884776592,2647681,1645192.75,7,0.0145225,4.917,2458000.5,0.3252948,1.311327914,1.813847793,15.73335093,548.485797,0.884759763,207.9942506,1.737896066,2458231.23,208.5599295,0.656352456,1,1,0
18.4,0.555334912,1.241766613,555.3349116,1241.766613,0.345069009,0.771597762,1821.964991,4074.037573,1.43E+12,26.53735483,95534.47738,59361.40901,0.427151147,166.1617889,63900904,39706180,4,0.105069,3.437,2458000.5,0.613902098,2.134952424,8.521954138,81.05931867,1139.411843,0.824300651,167.5161767,3.445604197,2458269.529,274.9996627,0.315952482,1,1,0
21.1,0.160160338,0.358129403,160.160338,358.129403,0.099518989,0.222531225,525.4604433,1174.965271,1.43E+12,0.335504112,1207.814804,750.4891485,0.279563838,108.7503357,41822156,25987084,2,0.248193,4.417,2458000.5,0.239159795,1.542085198,9.530968025,73.65345583,699.4569334,1.173280418,72.29269975,1.910889977,2457760.191,123.6832883,0.514685012,1,1,0
24.3,0.036690614,0.082042707,36.69061375,82.04270649,0.022798483,0.050978959,120.3760332,269.1689932,1.43E+12,6.776076892,24393.87681,15157.4064,0.08242166,32.06202698,12330105,7661572,7,0.0714222,4.131,2458000.5,0.374571076,1.687058828,7.636546994,166.8974801,800.3754649,1.055135388,22.36686977,2.318982268,2457909.327,41.00846462,0.4497889,1,1,0
22.5,0.08405334,0.187948982,84.05334021,187.9489824,0.052228308,0.116786047,275.7655607,616.6305395,1.43E+12,36.77000096,132372.0035,82250.81515,0.101493777,39.4810791,15183253,9434436,9,0.00621997,2.903,2457093.5,0.960260724,2.031851195,11.35643554,168.9270637,1057.879679,0.080744296,152.9241286,3.982958094,2457133.045,346.5425797,0.340303351,1,1,0
26.2,0.015295194,0.034201093,15.29519353,34.20109247,0.00950399,0.021251567,50.18108276,112.2083122,1.43E+12,4.919186778,17709.0724,11003.7289,0.063308684,24.62707901,9470845,5884910,8,0.0627315,4.271,2457104.5,0.347930586,1.609341272,5.875829467,187.0435063,745.7111731,1.049402219,337.9967527,2.169280324,2457087.915,8.006439149,0.482760636,1,1,0
23.8,0.046190746,0.103285648,46.19074603,103.2856481,0.02870159,0.064178706,151.5444472,338.8636855,1.43E+12,12.07622255,43474.40118,27013.30222,0.056221907,21.87032127,8410678,5226152.5,0,0.052677,7.48,2455882.5,0.386458786,0.762974434,20.83376792,352.9223652,243.4240059,0.468116261,351.1788108,1.057832607,2455988.219,203.6522586,1.478900976,1,1,0
24.6,0.031956189,0.07145621,31.95618867,71.45621017,0.019856649,0.044400817,104.843142,234.4363926,1.43E+12,14.33282007,51598.15226,32061.08522,0.316897036,123.2729492,47407124,29457420,7,0.0659485,6.635,2458000.5,0.187320033,0.892635029,8.137156646,127.7337024,308.0415608,0.725426606,190.3483397,1.059843453,2458113.208,228.2807273,1.168673471,1,1,0
24.6,0.031956189,0.07145621,31.95618867,71.45621017,0.019856649,0.044400817,104.843142,234.4363926,1.43E+12,16.64760914,59931.3929,37239.03688,0.479523689,186.5347137,71735720,44574512,6,0.073634,4.392,2458000.5,0.310709346,1.549696392,4.196594851,2.489782758,704.6417306,1.068191239,209.7156078,2.031201544,2457812.829,95.88052033,0.510897928,1,1,0
26.8,0.011602591,0.025944182,11.60259082,25.94418179,0.007209514,0.016120962,38.06624407,85.11870939,1.43E+12,14.20041056,51121.47801,31764.89838,0.007072018,2.751015186,1057958.875,657385.1875,8,0.000957201,4.893,2457092.5,0.461789294,1.297598029,4.603787357,349.9055515,539.894238,0.698381151,271.1910254,1.896814906,2457152.383,320.0700034,0.666797263,1,1,0
25.6,0.020162992,0.045085821,20.16299194,45.08582062,0.012528699,0.028015021,66.15155049,147.9193637,1.43E+12,3.078519851,11082.67146,6886.341054,0.077150364,30.01149368,11541531,7171574.5,6,0.0743927,5.173,2458000.5,0.14417627,1.235329496,4.843936627,150.5202777,501.5019705,1.057224297,32.28695563,1.413434695,2458107.277,283.3509066,0.71784364,1,1,0
24.9,0.027832677,0.062235757,27.83267681,62.23575734,0.017294418,0.038671495,91.31455938,204.1855621,1.43E+12,12.16806963,43805.05066,27218.75495,0.081846058,31.8381176,12243996,7608066.5,8,0.0363626,5.723,2457106.5,0.194478808,1.062556618,21.3368877,180.2099239,400.0613053,0.855911874,252.1068105,1.269201362,2457009.73,87.08000879,0.899862084,1,1,0
27.6,0.008027032,0.017948989,8.027031673,17.94898848,0.004987765,0.011152981,26.33540659,58.88775936,1.43E+12,5.366396155,19319.02616,12004.09156,0.171963112,66.89364624,25725316,15984970,6,0.000161065,5.986,2458000.5,0.26845335,1.013233883,0.057930048,358.4071079,372.5314848,0.741227853,112.587306,1.285239913,2458172.202,194.0742212,0.966361273,1,1,0
21.5,0.133215567,0.297879063,133.2155667,297.8790628,0.08277629,0.185093411,437.0589598,977.2935444,1.43E+12,26.85752116,96687.07617,60077.58908,0.391102734,152.1389618,58508136,36355272,7,0.120888,5.271,2458000.5,0.498898244,1.164557282,11.83449067,253.2788787,459.0285627,0.583561699,38.73026298,1.745552865,2458066.481,308.2531809,0.784264922,1,1,0
23.8,0.046190746,0.103285648,46.19074603,103.2856481,0.02870159,0.064178706,151.5444472,338.8636855,1.43E+12,12.07618524,43474.26687,27013.21877,0.056221818,21.87028694,8410664,5226144.5,0,0.0515902,7.48,2456125.5,0.386445067,0.762953501,20.83340837,352.9209235,243.4139883,0.468113884,351.1779799,1.057793118,2456231.633,203.0327732,1.47896184,1,1,0
25.5,0.021113245,0.04721065,21.11324448,47.21064988,0.013119158,0.029335329,69.26917702,154.8905886,1.43E+12,15.33192003,55194.91212,34295.97192,0.043756475,17.02126884,6545875.5,4067418.5,8,0.0419982,4.343,2457107.5,0.373573109,1.513153389,25.29980634,183.8433807,679.8652744,0.947879974,311.4394552,2.078426804,2457064.524,22.75654549,0.529516676,1,1,0
25,0.02658,0.059434687,26.58,59.43468684,0.016516041,0.036930991,87.2047272,194.995698,1.43E+12,8.814346366,31731.64692,19716.81139,0.24904389,96.87807465,37256436,23150076,6,0.0164566,6.504,2458000.5,0.367793562,0.908050307,5.438784985,32.49216173,316.0554555,0.57407525,316.9806523,1.242025364,2457878.096,139.4231406,1.139040614,1,1,0
21.3,0.146067964,0.326617897,146.0679643,326.6178974,0.090762397,0.20295089,479.2256199,1071.581063,1.43E+12,7.60879409,27391.65872,17020.1115,0.29392448,114.3366241,43970476,27321988,2,0.160533,4.881,2458000.5,0.183994808,1.327671483,14.40789927,330.1758336,558.7716555,1.083386823,290.1933203,1.571956143,2457758.119,156.1588118,0.644270332,1,1,0
24,0.042126461,0.094197631,42.12646106,94.19763057,0.026176161,0.058531676,138.2101785,309.0473543,1.43E+12,6.614848155,23813.45336,14796.75384,0.083003382,32.28831482,12417129,7715646,4,0.0109591,5.516,2458000.5,0.148396751,1.132196999,4.069632203,2.583070806,440.0291283,0.964182643,233.2488046,1.300211356,2458030.212,335.6918529,0.818127658,1,1,0
23.8,0.046190746,0.103285648,46.19074603,103.2856481,0.02870159,0.064178706,151.5444472,338.8636855,1.43E+12,11.0558162,39800.93834,24730.75527,0.105857513,41.17857361,15836059,9840071,7,0.08423,4.919,2458000.5,0.283024115,1.304727591,14.27811094,191.0886964,544.3499613,0.935458219,285.7866298,1.673996962,2458139.551,268.0402178,0.661339259,1,1,0
28.1,0.006376098,0.014257388,6.376097899,14.25738833,0.003961922,0.008859128,20.91895703,46.77620994,1.43E+12,5.211210652,18760.35835,11656.95711,0.096823953,37.66451645,14484657,9000349,5,0.0208596,6.134,2458000.5,0.087306738,0.987835221,3.1579393,19.35491592,358.6123046,0.90159055,54.33953653,1.074079892,2458088.383,271.7773266,1.003869626,1,1,0
27.1,0.010105434,0.022596438,10.10543415,22.59643771,0.006279224,0.014040771,33.15431259,74.1352967,1.43E+12,8.808410834,31710.279,19703.53419,0.053614258,20.85594749,8020579,4983756.5,9,0.0314576,3.362,2457132.5,0.560865965,2.297735844,3.972155455,25.08366803,1272.180035,1.009014012,147.1930469,3.586457676,2457100.897,8.942966696,0.282978816,1,1,0
21,0.167708462,0.375007522,167.7084622,375.0075218,0.104209175,0.233018799,550.224631,1230.339678,1.43E+12,21.80810156,78509.16561,48782.54238,0.284631572,110.7216873,42580280,26458158,7,0.0818263,4.159,2458000.5,0.32313072,1.574634139,34.88932401,26.09555696,721.7186388,1.065821476,202.2701049,2.083446802,2457856.705,71.72617579,0.498809343,1,1,0
22.4,0.088014652,0.196806745,88.01465209,196.8067451,0.054689752,0.122290004,288.7619912,645.6914416,1.43E+12,16.5034822,59412.53592,36916.63933,0.315965135,122.9104385,47267712,29370796,2,0.246623,5.823,2458000.5,0.305598765,1.016582607,33.12578666,198.0880438,374.3798272,0.705916218,154.2687334,1.327248997,2458020.813,340.4675542,0.961590272,1,1,0
22.2,0.096506147,0.215794305,96.50614696,215.7943048,0.059966121,0.134088323,316.6212272,707.9865871,1.43E+12,23.30103929,83883.74143,52122.09478,0.062679177,24.38220024,9376672,5826393.5,7,0.0219802,4.843,2458000.5,0.628293921,1.270639958,13.32108393,15.8284715,523.1571792,0.472304596,297.3209813,2.068975319,2458220.056,208.917067,0.688129714,1,1,0
24.8,0.029144391,0.065168838,29.14439045,65.16883822,0.018109479,0.040494026,95.61808198,213.8085312,1.43E+12,18.28850598,65838.62154,40909.55903,0.257336205,100.1037827,38496948,23920894,7,0.0187724,5.841,2458000.5,0.164158738,1.030904144,25.28470095,23.5395182,382.3189765,0.861672221,279.7183444,1.200136067,2457961.054,37.14312129,0.941622106,1,1,0
27.2,0.009650615,0.021579431,9.650614696,21.57943048,0.005996612,0.013408832,31.66212272,70.79865871,1.43E+12,6.36299089,22906.76721,14233.37432,0.212895602,82.81639099,31848730,19789882,6,0.0123872,5.68,2458000.5,0.081841276,1.086597712,11.78246494,172.2579381,413.7153229,0.997669169,222.7731535,1.175526255,2458172.834,210.0416018,0.870163564,1,1,0
26.3,0.014606796,0.03266179,14.60679643,32.66178974,0.00907624,0.020295089,47.92256199,107.1581063,1.43E+12,13.8682021,49925.52756,31021.78127,0.013900193,5.407175064,2079439.375,1292103.75,8,0.0130694,4.298,2457137.5,0.519376069,1.544081981,4.641246496,214.0795581,700.8159205,0.742122751,274.4144195,2.346041211,2457077.584,30.77790241,0.51368696,1,1,0
23.7,0.048367649,0.108153351,48.36764882,108.1533507,0.030054254,0.067203356,158.686517,354.833839,1.43E+12,13.44481642,48401.3391,30074.70984,0.111136725,43.23218536,16625818,10330804,7,0.00709691,5.742,2458000.5,0.307743936,1.065021865,6.219566678,26.5807378,401.4543916,0.737267845,281.2682698,1.392775886,2457999.009,1.337467224,0.896739474,1,1,0
21.3,0.146067964,0.326617897,146.0679643,326.6178974,0.090762397,0.20295089,479.2256199,1071.581063,1.43E+12,28.63059288,103070.1344,64043.77321,0.398455305,154.999115,59608064,37038732,1,0.0716932,4.656,2458000.5,0.400466902,1.300327589,44.38928154,200.9156158,541.5986742,0.779589428,118.0154694,1.82106575,2457743.707,170.6900197,0.664698821,1,1,0
24.2,0.038419789,0.08590926,38.41978911,85.90926012,0.023872943,0.053381523,126.0491809,281.854537,1.43E+12,20.2345827,72844.49771,45262.73804,0.357703739,139.146759,53511720,33250640,1,0.000598705,6.064,2458000.5,0.176136354,0.986318492,23.01931845,37.08913446,357.7866979,0.812591948,286.5373774,1.160045035,2457920.341,80.65477585,1.006186094,1,1,0
23.5,0.053034072,0.118587791,53.03407233,118.5877909,0.032953835,0.073687014,173.9963059,389.0675678,1.43E+12,7.049368465,25377.72647,15768.73232,0.237291011,92.30620575,35498228,22057578,7,0.140674,4.348,2458000.5,0.275158918,1.572991869,10.42165955,15.27649573,720.5898551,1.140169128,186.2270287,2.005814611,2457834.197,83.0836567,0.499590714,1,1,0
20.3,0.231502122,0.517654482,231.5021222,517.6544822,0.143848705,0.321655483,759.5214226,1698.341531,1.43E+12,7.248320711,26093.95456,16213.7686,0.169372007,65.88571167,25337692,15744112,3,0.0862781,4.769,2458000.5,0.2837355,1.364669646,13.21894033,185.4569706,582.2905267,0.977464422,65.08392815,1.75187487,2457759.477,149.0119007,0.61824808,1,1,0
25.9,0.017561232,0.039268108,17.56123185,39.26810818,0.01091204,0.024400064,57.6155919,128.83238,1.43E+12,6.243505856,22476.62108,13966.09825,0.067612729,26.30135155,10114721,6284996,8,0.0675965,3.319,2457132.5,0.549330673,2.375514198,1.735986973,238.3048576,1337.318561,1.070571384,329.9719902,3.680457011,2457131.91,0.158865511,0.269195396,1,1,0
23.3,0.058150704,0.130028927,58.15070396,130.028927,0.036133161,0.080796204,190.7831556,426.6041049,1.43E+12,9.26783192,33364.19491,20731.21322,0.052031733,20.240345,7783836.5,4836652,7,0.0320572,3.863,2458000.5,0.476605634,1.846507253,3.462588742,233.2136363,916.4841398,0.966451493,299.4907337,2.726563013,2458020.898,351.9875165,0.392805488,1,1,0
26,0.016770846,0.037500752,16.77084622,37.50075218,0.010420918,0.02330188,55.0224631,123.0339678,1.43E+12,8.084072818,29102.66214,18083.26249,0.051477022,20.02456093,7700853,4785088,8,0.0168726,3.72,2457163.5,0.49044255,1.964482248,0.960678958,283.5537119,1005.704955,1.001016565,259.5979675,2.92794793,2457112.311,18.32363947,0.357957867,1,1,0
21.8,0.116025908,0.259441818,116.0259082,259.4418179,0.072095135,0.161209622,380.6624407,851.1870939,1.43E+12,13.82869453,49783.3003,30933.40679,0.208115656,80.95698547,31133658,19345558,0,0.0732779,5.587,2454727.5,0.016045805,1.094269848,24.81286051,211.3604963,418.1047251,1.076711407,7.181339793,1.111828288,2454621.987,90.84948361,0.861028298,1,1,0
19.4,0.350392641,0.783501764,350.3926411,783.5017643,0.217723826,0.486845275,1149.582193,2570.543928,1.43E+12,24.71596869,88977.48728,55287.15036,0.443628816,172.5716095,66365928,41237876,1,0.201018,3.851,2458000.5,0.546503851,1.77926079,18.99683055,281.0109628,866.8777162,0.806887916,7.925480353,2.751633665,2458039.541,343.7870691,0.415283486,1,1,0
17.2,0.96506147,2.157943048,965.0614696,2157.943048,0.59966121,1.34088323,3166.212272,7079.865871,1.43E+12,24.14232529,86912.37105,54003.96745,0.463917,180.4637146,69400992,43123780,1,0.288539,3.112,2458000.5,0.76342956,2.260228212,17.89236175,165.7701362,1241.157408,0.534703182,15.14056388,3.985753241,2458364.437,254.4392768,0.290051848,1,1,0
27.3,0.009216266,0.020608196,9.216265485,20.60819612,0.00572672,0.012805335,30.23709245,67.61219417,1.43E+12,4.748231141,17093.63211,10621.31824,0.195178022,75.92424774,29198216,18142930,6,0.00219311,5.891,2458000.5,0.174644594,1.036264629,8.410560293,54.68338332,385.3048171,0.855286613,272.9185643,1.217242645,2458022.448,339.4933577,0.934325199,1,1,0
22.692,0.076940495,0.172044177,76.9404951,172.0441773,0.047808592,0.106903263,252.4294539,564.4494186,1.43E+12,9.157929757,32968.54713,20485.37307,0.271230191,105.5085449,40575460,25212422,5,0.204752,4.279,2458000.5,0.305007753,1.60507942,11.38529525,347.988507,742.7509508,1.115517752,251.6175863,2.094641088,2457896.573,50.37195798,0.484684671,1,1,0
21.2,0.152951935,0.342010925,152.9519353,342.0109247,0.095039897,0.21251567,501.8108276,1122.083122,1.43E+12,11.38186686,40974.72071,25460.09799,0.170126742,66.1792984,25450598,15814268,0,0.0861968,5.046,2458000.5,0.257176669,1.263400034,13.20981155,200.6129075,518.692243,0.938483022,100.4269915,1.588317046,2458250.042,186.8045923,0.694053179,1,1,0
