salary,age,elevel,car,credit,zipcode_0,zipcode_1,zipcode_2,zipcode_3,zipcode_4,zipcode_5,zipcode_6,zipcode_7,zipcode_8,brand
96254.18505,31,4,7,412879.9396,0,0,0,0,0,1,0,0,0,0
144817.7704,77,4,20,349423.0944,0,0,1,0,0,0,0,0,0,1
26621.86614,41,3,9,448762.2774,0,0,1,0,0,0,0,0,0,1
90744.99254,28,3,18,78965.51362,0,0,0,0,0,0,1,0,0,0
31992.21199,68,2,12,120194.972,0,0,0,1,0,0,0,0,0,0
77631.12558,69,0,16,483107.5539,0,0,0,0,0,0,0,0,1,1
73184.21911,66,3,10,463950.5522,1,0,0,0,0,0,0,0,0,0
52468.05533,58,4,18,454787.7152,0,0,0,1,0,0,0,0,0,0
90434.22601,22,4,8,58433.43764,1,0,0,0,0,0,0,0,0,0
20000.0,65,2,15,283890.678,0,1,0,0,0,0,0,0,0,1
127223.4821,27,0,10,498794.3494,0,0,0,1,0,0,0,0,0,1
74294.41263,59,4,5,122387.239,0,0,0,0,0,0,0,0,1,1
34141.44623,64,3,12,99374.14303,0,0,1,0,0,0,0,0,0,0
130193.6883,30,0,18,335394.4671,1,0,0,0,0,0,0,0,0,1
32454.18561,61,0,16,276255.7056,0,0,0,0,0,0,1,0,0,0
107233.6262,44,1,17,125335.8216,0,1,0,0,0,0,0,0,0,0
104323.806,48,3,9,474395.2425,0,0,0,0,0,0,1,0,0,0
42758.76165,60,2,2,430539.6054,0,1,0,0,0,0,0,0,0,0
94719.39903,71,2,4,13192.32978,0,1,0,0,0,0,0,0,0,1
95702.42124,39,4,2,413201.9599,0,0,0,1,0,0,0,0,0,0
27698.69932,37,3,12,61536.00758,0,1,0,0,0,0,0,0,0,1
69968.73699,67,0,17,3788.847895,0,0,0,1,0,0,0,0,0,0
109595.3646,52,1,19,113632.1123,0,0,0,0,0,1,0,0,0,0
35798.40792,52,4,8,101504.9878,0,0,0,1,0,0,0,0,0,1
41780.90731,20,4,4,250596.0641,0,0,0,0,0,1,0,0,0,1
106560.8995,35,2,7,439602.0486,0,0,1,0,0,0,0,0,0,1
122310.8124,29,1,15,111385.0227,0,0,0,0,0,0,0,1,0,1
20000.0,38,0,12,81801.04534,0,1,0,0,0,0,0,0,0,1
128209.5233,47,4,13,87977.32699,0,1,0,0,0,0,0,0,0,1
126983.0298,24,2,7,128696.0365,0,0,0,0,1,0,0,0,0,1
112038.0478,74,1,2,380833.2225,0,0,0,1,0,0,0,0,0,1
117531.3807,26,1,2,348914.4336,0,0,0,0,0,0,0,1,0,1
63875.80836,45,1,15,177813.4652,0,0,0,0,0,1,0,0,0,1
26078.6716,42,2,1,398112.1981,0,0,0,0,0,1,0,0,0,1
79922.61046,46,1,4,498928.6506,0,0,1,0,0,0,0,0,0,0
55074.79841,66,3,20,411307.9237,0,0,0,0,1,0,0,0,0,0
26141.79116,24,2,13,438762.7303,0,1,0,0,0,0,0,0,0,1
106370.7117,25,1,9,440910.3896,0,0,0,1,0,0,0,0,0,1
127288.1427,29,3,5,133670.6938,0,0,1,0,0,0,0,0,0,1
24663.03457,53,0,8,419123.5443,0,0,0,0,0,0,0,0,1,1
122985.172,35,4,20,60086.34222,0,1,0,0,0,0,0,0,0,1
87274.26959,48,0,14,270349.4837,0,0,0,0,1,0,0,0,0,0
55441.39689,52,3,11,239017.319,0,0,0,0,0,1,0,0,0,1
21009.57777,34,3,6,68169.23941,1,0,0,0,0,0,0,0,0,1
98346.19269,36,0,7,234620.7077,0,0,0,0,1,0,0,0,0,0
43827.48552,30,1,9,177814.2283,0,0,0,1,0,0,0,0,0,1
144874.2568,43,0,19,1587.132044,0,1,0,0,0,0,0,0,0,1
124186.0524,72,1,14,361644.2576,0,0,0,0,0,0,0,0,1,1
130656.4114,35,0,12,390990.3291,0,0,0,0,0,0,0,0,1,1
46139.39871,60,3,7,185507.9637,0,0,0,0,0,0,0,0,1,0
39581.97771,27,4,15,163224.7508,0,0,1,0,0,0,0,0,0,1
44924.89345,32,1,3,0.0,0,0,0,0,0,0,1,0,0,0
94262.26427,39,1,11,140044.9748,0,0,0,0,0,1,0,0,0,0
128461.107,54,3,18,159135.8011,0,0,0,0,0,0,0,0,1,1
120088.6858,59,4,6,356281.2871,0,0,0,0,0,0,0,1,0,0
102054.4288,39,3,11,140012.4835,0,0,0,0,0,0,0,1,0,1
20000.0,40,0,17,351345.4007,0,0,0,0,0,0,0,0,1,1
49970.6368,77,3,20,329394.4369,1,0,0,0,0,0,0,0,0,0
110453.9767,50,1,19,500000.0,0,0,0,0,0,0,1,0,0,0
69950.63894,53,1,17,47182.25846,0,0,0,0,0,0,0,1,0,1
26682.22601,62,4,9,111934.6408,0,0,0,0,0,0,0,1,0,0
80740.52218,79,4,5,495572.3729,0,0,0,1,0,0,0,0,0,1
77069.90614,33,4,18,177515.881,0,0,1,0,0,0,0,0,0,0
60155.67227,23,3,8,352188.9149,0,0,0,0,0,0,0,1,0,0
25363.63393,29,0,10,177703.0503,0,0,0,0,1,0,0,0,0,1
139476.1424,58,3,12,471641.1648,0,0,0,0,0,1,0,0,0,1
135599.8904,71,2,8,429085.9682,0,0,0,1,0,0,0,0,0,1
109846.6218,22,3,7,305998.3853,0,0,0,0,0,0,0,0,1,1
119419.0321,71,3,2,479333.6895,0,0,0,1,0,0,0,0,0,1
48181.32118,67,2,10,474697.0446,0,0,1,0,0,0,0,0,0,0
41787.23854,80,3,17,27645.95001,1,0,0,0,0,0,0,0,0,0
65739.30494,45,2,18,45795.32446,0,1,0,0,0,0,0,0,0,1
145761.9657,57,4,2,75804.0445,0,0,1,0,0,0,0,0,0,1
109573.6359,45,3,19,444421.9374,0,0,0,0,0,0,0,1,0,0
85587.76705,48,3,19,59882.36753,0,0,0,0,0,0,1,0,0,0
110505.248,28,0,4,47313.14744,0,0,0,0,0,0,0,1,0,1
48857.70132,69,3,3,500000.0,0,0,0,1,0,0,0,0,0,0
75947.15611,75,2,17,490163.3835,0,0,1,0,0,0,0,0,0,0
150000.0,20,3,1,423556.3737,0,0,0,0,0,0,1,0,0,1
64797.59135,29,2,10,190062.8606,0,0,1,0,0,0,0,0,0,0
89096.84069,58,2,1,29542.10104,0,0,0,0,1,0,0,0,0,0
141305.9428,30,0,16,246850.0927,0,0,0,1,0,0,0,0,0,1
146852.6801,47,3,18,302414.3256,0,0,0,0,1,0,0,0,0,1
89223.73025,66,1,14,259158.3944,0,0,0,0,0,0,0,0,1,1
55792.0071,37,1,10,419523.8297,0,0,0,0,0,1,0,0,0,1
33639.1264,45,1,19,467242.4357,0,0,0,0,1,0,0,0,0,1
61531.80912,78,1,18,337323.7547,0,0,1,0,0,0,0,0,0,0
133584.4077,79,1,4,168913.5142,0,0,0,0,0,0,0,0,1,1
145895.9548,22,0,6,339638.6992,0,0,0,0,0,0,0,0,1,1
78430.24096,80,2,19,33001.32751,0,0,0,0,1,0,0,0,0,0
57518.8993,65,2,17,376550.8129,0,0,0,0,1,0,0,0,0,0
112690.0153,80,0,6,73791.0621,1,0,0,0,0,0,0,0,0,1
111459.4833,77,4,6,155726.1079,0,0,0,0,1,0,0,0,0,1
126104.6202,36,0,8,382991.0684,0,0,0,0,0,0,0,0,1,1
80815.98034,48,4,17,132229.3547,0,0,0,0,0,1,0,0,0,0
110674.6743,50,3,8,245301.3852,0,1,0,0,0,0,0,0,0,0
101981.4416,25,3,5,483972.0976,0,0,0,0,0,0,0,1,0,0
27533.71311,55,1,18,57043.74222,0,0,1,0,0,0,0,0,0,1
45678.49932,56,3,18,428998.3411,0,0,0,1,0,0,0,0,0,1
26122.29574,65,1,11,220305.6251,0,0,0,0,1,0,0,0,0,1
42875.09943,67,4,11,90308.5313,0,0,0,0,0,0,0,1,0,0
131897.1954,39,1,3,110049.7995,0,1,0,0,0,0,0,0,0,1
104996.0206,70,4,12,425730.2409,0,0,0,0,1,0,0,0,0,1
45866.4388,65,3,6,422288.1845,0,0,1,0,0,0,0,0,0,0
64643.18675,20,4,3,217912.4971,0,0,0,0,0,1,0,0,0,0
141150.5875,67,2,19,0.0,0,0,1,0,0,0,0,0,0,1
73548.89609,68,1,2,487076.9985,0,0,0,0,0,0,0,1,0,1
80457.33116,65,4,7,130982.355,0,1,0,0,0,0,0,0,0,1
77294.61449,78,3,16,73927.3075,0,0,0,0,0,1,0,0,0,1
139961.7022,29,0,15,62763.7636,1,0,0,0,0,0,0,0,0,1
53452.42554,55,2,18,7870.960622,0,0,0,0,1,0,0,0,0,1
90146.06857,64,0,12,202720.752,0,0,0,0,0,0,0,1,0,1
44799.72844,37,3,7,322567.8896,0,0,0,1,0,0,0,0,0,1
95669.3607,79,2,9,192678.599,0,0,0,0,0,0,0,1,0,1
123170.0926,46,3,15,41475.64075,0,0,0,1,0,0,0,0,0,0
45367.16664,42,2,18,81801.36601,0,0,0,0,0,0,1,0,0,1
126479.9281,77,3,19,451957.6041,0,0,1,0,0,0,0,0,0,1
43110.51414,35,0,7,4862.664168,1,0,0,0,0,0,0,0,0,1
26390.09641,20,4,1,419611.0246,0,1,0,0,0,0,0,0,0,1
124384.9407,71,4,6,272620.9501,1,0,0,0,0,0,0,0,0,1
33788.15998,38,4,14,0.0,0,0,0,0,0,0,1,0,0,1
122181.6295,35,0,17,105949.3234,0,0,0,0,0,0,1,0,0,1
125608.99,78,4,12,90371.47294,0,0,0,0,0,0,0,0,1,1
120535.6362,46,2,6,425832.3608,0,0,0,0,0,1,0,0,0,0
89921.52425,65,4,13,102870.5313,0,0,0,0,0,0,0,1,0,1
52884.69472,27,4,19,159141.7239,0,0,0,0,1,0,0,0,0,0
125551.7424,69,0,5,441989.5839,0,0,0,0,1,0,0,0,0,1
121072.5109,24,2,17,374641.8799,0,0,0,0,0,1,0,0,0,1
134020.0136,38,0,19,22827.37858,0,0,0,0,1,0,0,0,0,1
91541.28751,31,2,11,157311.1041,0,0,0,0,0,0,0,1,0,0
35735.57872,38,0,2,439896.8388,0,0,0,0,0,0,1,0,0,1
35844.3657,60,4,16,243860.2678,0,0,0,0,0,0,1,0,0,0
95440.03586,20,3,4,422119.5167,0,0,0,1,0,0,0,0,0,1
86203.28352,74,2,10,284254.1899,0,0,0,0,0,0,1,0,0,1
29081.35286,71,0,6,493649.9935,0,0,0,0,1,0,0,0,0,0
112030.6443,51,2,5,244311.0762,0,0,0,0,1,0,0,0,0,0
133582.7727,77,3,5,37142.28279,0,0,0,0,0,0,0,0,1,1
110678.4835,67,4,1,192837.3674,0,0,0,0,1,0,0,0,0,1
113006.868,77,0,7,269973.715,0,1,0,0,0,0,0,0,0,1
47596.812,56,0,2,153321.2937,0,0,0,0,0,0,1,0,0,1
95238.62838,51,4,19,465032.6213,0,1,0,0,0,0,0,0,0,0
87164.14369,71,0,19,193137.1855,1,0,0,0,0,0,0,0,0,1
102628.9736,39,3,20,95308.401,0,0,0,1,0,0,0,0,0,0
64462.74609,43,2,17,137497.0342,0,0,0,1,0,0,0,0,0,1
43650.34762,30,0,11,124834.7338,1,0,0,0,0,0,0,0,0,1
128620.8629,56,0,11,298971.9555,0,0,0,0,0,1,0,0,0,0
29510.7294,46,1,2,78109.97653,0,1,0,0,0,0,0,0,0,1
144001.633,23,3,16,330579.9419,0,0,0,0,1,0,0,0,0,1
37470.1771,79,3,2,418219.9691,0,0,0,0,0,0,0,1,0,0
82012.41628,24,1,3,161189.4979,0,0,0,0,0,1,0,0,0,0
75660.0718,41,1,18,268497.5699,0,0,1,0,0,0,0,0,0,1
134258.3642,23,2,2,441116.4752,0,0,0,0,0,0,0,0,1,1
87658.57831,54,2,1,106091.6254,1,0,0,0,0,0,0,0,0,0
103840.847,43,0,16,301185.4293,0,0,0,0,1,0,0,0,0,0
136943.3299,76,1,20,93867.95794,1,0,0,0,0,0,0,0,0,1
69089.77295,36,2,5,231963.8545,0,0,0,0,0,0,0,1,0,0
136722.5203,27,0,17,46197.05554,0,0,0,0,0,1,0,0,0,1
109406.9797,64,2,10,321613.6735,1,0,0,0,0,0,0,0,0,1
35720.33187,50,2,14,348652.1968,1,0,0,0,0,0,0,0,0,1
137518.6638,42,3,20,325748.343,0,0,1,0,0,0,0,0,0,1
89017.21229,65,0,9,483638.6878,0,0,0,0,0,0,0,0,1,1
62854.74179,23,3,5,463303.3432,1,0,0,0,0,0,0,0,0,0
92357.64456,69,1,3,291341.7291,0,0,0,0,0,1,0,0,0,1
125205.6877,49,2,7,45966.40459,0,0,0,0,0,0,1,0,0,1
102407.0703,74,0,13,248828.1405,0,0,0,0,0,0,0,0,1,1
80821.3791,42,2,5,158914.9009,0,0,1,0,0,0,0,0,0,0
20000.0,74,4,7,361800.6762,0,0,0,1,0,0,0,0,0,1
57900.7521,64,2,1,449772.6698,0,0,1,0,0,0,0,0,0,0
30325.45202,68,1,13,54570.30164,0,0,0,0,1,0,0,0,0,0
97877.88397,66,2,17,177078.685,0,0,1,0,0,0,0,0,0,1
59032.07466,75,3,7,404137.2081,0,0,0,0,0,1,0,0,0,0
113943.082,46,3,17,484520.4126,1,0,0,0,0,0,0,0,0,0
51789.61829,42,0,2,426806.976,0,0,0,0,0,0,0,1,0,1
77327.87339,34,0,18,281489.431,0,0,0,0,1,0,0,0,0,0
24909.71989,40,3,3,336510.5881,0,0,0,0,0,0,0,1,0,1
41447.18199,72,1,5,84946.79927,0,1,0,0,0,0,0,0,0,0
150000.0,46,3,12,183476.2556,0,0,0,0,0,0,0,1,0,1
28709.05266,22,0,8,110062.1351,0,0,1,0,0,0,0,0,0,1
60683.1354,45,0,14,441882.5961,0,0,0,0,1,0,0,0,0,1
31150.47521,59,1,14,120311.5074,0,0,0,0,0,1,0,0,0,0
116770.8716,30,4,12,413644.8756,0,0,0,0,0,0,0,1,0,1
28824.86823,54,1,17,119046.5652,1,0,0,0,0,0,0,0,0,1
127768.8723,58,4,11,109344.6707,1,0,0,0,0,0,0,0,0,1
110882.1731,80,1,11,22412.90097,0,0,0,0,0,1,0,0,0,1
66182.50284,72,1,5,174281.5774,0,0,1,0,0,0,0,0,0,0
101415.9254,20,3,11,257991.7546,0,0,1,0,0,0,0,0,0,1
150000.0,39,1,5,159990.1361,0,0,0,0,0,1,0,0,0,1
113899.0029,32,1,11,291437.2152,0,0,0,0,0,0,1,0,0,1
104316.9914,74,3,12,433548.9742,0,0,1,0,0,0,0,0,0,1
119633.0048,34,1,15,248449.2211,0,0,0,0,1,0,0,0,0,1
114872.2843,37,0,15,223550.8481,0,0,0,0,0,0,1,0,0,1
112986.6384,22,2,8,44493.81353,0,0,1,0,0,0,0,0,0,1
21868.45261,76,2,3,209189.6978,0,0,0,0,1,0,0,0,0,0
33828.82714,27,3,7,337531.4861,0,0,0,0,0,1,0,0,0,1
39627.83895,75,3,9,55088.73082,0,0,0,0,0,1,0,0,0,0
25396.92889,40,4,3,237547.9146,0,0,0,0,0,0,0,1,0,1
132543.2098,20,1,12,370588.5278,0,0,0,0,1,0,0,0,0,1
62574.91407,49,3,9,130993.9176,0,0,0,1,0,0,0,0,0,1
101250.0666,47,1,10,452371.5185,0,0,0,0,0,1,0,0,0,0
30426.92699,56,3,17,205385.6319,0,0,0,0,0,0,1,0,0,1
95853.42304,66,1,13,246540.1775,0,0,0,0,0,0,0,1,0,1
126975.9178,28,1,7,193471.2874,0,0,1,0,0,0,0,0,0,1
92352.48639,31,2,7,468153.7615,0,0,0,0,0,1,0,0,0,0
76236.26596,45,1,9,466857.5995,0,0,0,1,0,0,0,0,0,1
147073.2934,27,0,16,227685.4514,0,0,0,0,0,0,1,0,0,1
112980.0786,71,3,6,214769.2317,0,0,0,0,0,1,0,0,0,1
147670.6223,45,2,4,206219.7153,0,0,0,0,0,0,0,1,0,1
79935.46165,68,3,15,369842.1732,0,0,0,0,1,0,0,0,0,1
55362.67155,33,3,19,500000.0,0,0,0,0,0,1,0,0,0,0
47805.44849,29,4,10,135375.1487,0,0,0,0,1,0,0,0,0,0
40006.96201,36,0,5,132737.7341,1,0,0,0,0,0,0,0,0,1
143381.8982,75,2,20,161803.6486,0,1,0,0,0,0,0,0,0,1
96162.35842,31,3,3,65152.91812,0,0,0,0,1,0,0,0,0,0
134146.5747,76,3,9,55131.57531,0,0,0,0,0,1,0,0,0,1
77258.77896,45,4,9,293887.6764,0,0,0,0,0,0,1,0,0,0
141265.813,24,2,15,308080.5093,0,0,0,1,0,0,0,0,0,1
107685.5171,23,2,16,209352.0791,0,0,0,0,0,0,0,0,1,1
129165.1236,53,3,12,220520.584,0,0,0,0,0,0,0,1,0,1
21439.84798,75,0,8,412981.1202,0,1,0,0,0,0,0,0,0,1
101025.9235,35,3,2,84075.821,0,0,0,0,0,0,1,0,0,1
143842.2927,78,4,13,357477.5022,0,1,0,0,0,0,0,0,0,1
84973.29315,50,0,1,276581.9168,0,0,0,0,0,0,1,0,0,0
107276.0244,55,4,13,323991.5975,0,0,0,0,0,0,0,0,1,0
85329.84871,78,0,8,436010.8391,0,0,0,0,0,0,0,1,0,1
24972.87114,70,0,13,428529.741,0,0,0,1,0,0,0,0,0,1
60978.10856,42,4,1,211689.8674,0,0,0,0,0,0,0,1,0,1
93600.79013,28,2,14,490076.4055,0,0,0,0,0,0,0,0,1,0
96721.343,24,1,14,94455.18641,0,0,0,0,1,0,0,0,0,1
20000.0,61,1,19,292775.7271,0,1,0,0,0,0,0,0,0,1
121798.3612,57,2,16,152552.2105,0,0,0,0,0,0,0,1,0,0
108720.6718,45,3,16,10835.67867,0,0,0,0,0,1,0,0,0,0
77297.76575,37,3,13,82542.25706,0,1,0,0,0,0,0,0,0,0
112413.2577,26,1,11,298971.3182,0,0,0,0,0,1,0,0,0,1
49199.07238,69,2,17,51490.89249,0,0,0,0,0,1,0,0,0,0
96400.56398,45,4,9,442855.8364,0,0,0,0,0,0,0,1,0,0
148262.2901,58,1,11,136663.164,0,0,0,1,0,0,0,0,0,1
49658.24945,63,2,1,394702.414,0,0,1,0,0,0,0,0,0,0
29476.64721,57,3,16,158518.8193,1,0,0,0,0,0,0,0,0,1
126912.1598,20,1,11,334797.3703,0,0,0,0,1,0,0,0,0,1
65687.91251,53,3,5,117780.2423,0,0,0,0,0,0,0,0,1,1
25913.38884,78,3,17,246614.6821,0,0,0,0,0,1,0,0,0,0
143428.4681,59,4,14,317922.6693,0,0,1,0,0,0,0,0,0,1
92556.27669,43,3,18,361667.4764,0,0,0,0,0,0,1,0,0,0
73947.87938,71,4,3,104412.7341,0,0,0,0,1,0,0,0,0,0
147729.2262,64,3,3,20999.10555,0,1,0,0,0,0,0,0,0,1
65283.59479,67,3,14,253865.3215,0,0,0,0,0,0,0,1,0,0
103429.6124,39,3,6,451460.9695,0,0,0,0,0,0,0,0,1,1
58393.41116,32,0,16,358005.9992,0,0,1,0,0,0,0,0,0,0
99247.76148,69,4,20,404666.9243,0,0,0,0,0,0,1,0,0,1
32251.97548,27,0,4,220635.1379,0,1,0,0,0,0,0,0,0,1
71578.92006,45,4,10,259269.7453,0,0,1,0,0,0,0,0,0,1
138929.1029,51,0,16,20079.63288,1,0,0,0,0,0,0,0,0,1
30557.65494,67,3,12,500000.0,0,0,0,0,0,0,0,1,0,0
137727.3942,30,1,20,377097.8279,0,0,0,0,1,0,0,0,0,1
87352.9443,78,3,10,400488.4705,0,0,0,0,0,0,0,0,1,1
90543.74037,24,0,1,182831.7,0,0,0,0,0,1,0,0,0,0
64407.53422,38,3,18,187370.5273,0,0,0,0,0,0,1,0,0,1
39235.00886,26,1,20,184116.7338,0,0,0,0,0,0,0,1,0,1
70405.46907,34,2,1,105999.1343,1,0,0,0,0,0,0,0,0,0
109032.9213,53,3,1,389407.8056,0,0,0,1,0,0,0,0,0,0
24103.17719,39,1,8,195703.3276,0,0,0,1,0,0,0,0,0,1
66441.06836,52,4,5,258245.3417,0,0,0,1,0,0,0,0,0,1
52874.52124,20,3,3,215476.9012,0,0,0,0,0,0,1,0,0,0
65285.30765,61,2,8,146007.7562,0,0,0,0,0,0,0,0,1,0
76929.37504,72,2,4,72128.30171,0,0,1,0,0,0,0,0,0,0
92744.24411,65,4,12,6035.011974,0,0,0,0,0,0,0,1,0,1
61770.29966,63,4,8,455680.7924,0,0,0,0,0,0,0,0,1,0
142152.6807,69,2,13,311735.5811,0,0,1,0,0,0,0,0,0,1
92737.89157,26,1,1,270171.2223,1,0,0,0,0,0,0,0,0,0
81264.8358,50,3,13,453679.0251,0,0,0,0,0,0,1,0,0,0
40177.24948,45,0,18,184319.4747,0,1,0,0,0,0,0,0,0,1
125435.1228,79,2,14,228744.6378,0,0,0,0,0,1,0,0,0,1
62413.37175,62,2,20,54890.00927,0,0,1,0,0,0,0,0,0,0
70805.31042,80,1,1,425236.4659,0,0,0,1,0,0,0,0,0,0
125587.2404,23,1,8,298003.2361,0,1,0,0,0,0,0,0,0,1
22936.25866,77,0,8,151747.777,0,0,0,0,0,1,0,0,0,0
138099.4356,23,2,10,244815.5382,0,0,0,0,0,1,0,0,0,1
41332.10033,55,4,10,79178.9427,0,0,0,0,0,0,1,0,0,1
92135.02194,61,1,9,127900.9597,0,0,0,0,0,1,0,0,0,1
36870.52877,36,4,16,439735.083,0,0,0,0,0,0,1,0,0,1
77702.93339,78,2,17,237412.5531,0,0,0,0,0,0,0,0,1,1
97386.85357,38,4,5,281337.3713,0,0,0,0,0,0,0,0,1,1
34101.66328,75,2,1,97324.53283,0,0,1,0,0,0,0,0,0,0
50685.87318,62,0,10,298591.0067,0,0,0,0,1,0,0,0,0,0
131792.3825,55,2,2,261488.6357,0,1,0,0,0,0,0,0,0,1
58053.13429,78,0,11,66787.84273,0,1,0,0,0,0,0,0,0,0
77370.79954,28,1,9,0.0,0,0,0,1,0,0,0,0,0,0
107463.067,77,3,7,469225.4679,0,0,0,0,1,0,0,0,0,1
130887.1557,62,0,15,151811.9737,0,0,0,0,0,1,0,0,0,1
57139.71605,59,3,5,224136.9538,0,0,0,0,1,0,0,0,0,1
77899.12434,36,3,1,418443.9171,0,0,0,0,0,0,1,0,0,0
121541.7737,48,1,8,351185.1746,0,0,0,0,0,1,0,0,0,0
88520.74555,24,2,2,484735.0099,0,1,0,0,0,0,0,0,0,0
76327.09137,48,1,3,206464.2225,0,0,1,0,0,0,0,0,0,0
93753.65444,42,1,19,81913.40435,0,0,0,0,0,1,0,0,0,0
32774.65762,54,1,20,0.0,0,0,0,0,0,0,1,0,0,1
86256.60437,57,1,12,107517.7758,0,0,0,0,0,1,0,0,0,0
83640.7625,41,4,15,197931.3724,0,0,0,0,0,1,0,0,0,0
126703.7618,44,3,13,203740.5844,0,1,0,0,0,0,0,0,0,1
49393.44981,37,3,20,287440.2282,0,0,0,0,0,0,1,0,0,1
34774.68573,22,2,19,468780.3083,0,0,0,1,0,0,0,0,0,1
78442.65609,22,0,10,22906.79522,0,0,0,0,0,0,1,0,0,0
65112.5907,32,2,17,41958.96009,0,0,0,0,1,0,0,0,0,0
79502.31209,67,2,1,466387.1023,0,0,0,0,0,0,0,0,1,1
136428.5988,21,3,7,234171.6611,1,0,0,0,0,0,0,0,0,1
44044.68724,32,2,14,439468.4892,0,0,0,0,0,0,1,0,0,1
126553.5415,30,0,6,405558.7438,0,1,0,0,0,0,0,0,0,1
24597.11934,54,2,14,380532.4196,0,0,0,0,0,0,1,0,0,1
109186.7874,78,4,10,296113.1631,0,0,0,0,0,0,0,0,1,1
119088.6955,22,2,17,203306.3383,1,0,0,0,0,0,0,0,0,1
108820.5319,66,4,1,32546.38294,0,0,0,0,0,0,1,0,0,1
24546.92675,46,2,9,340117.8364,0,0,0,0,0,0,1,0,0,1
133981.0969,45,0,19,354719.2105,0,0,0,1,0,0,0,0,0,1
136660.6941,30,1,12,389840.54,1,0,0,0,0,0,0,0,0,1
108084.2818,44,0,13,493287.4199,0,0,1,0,0,0,0,0,0,0
150000.0,51,0,11,112181.907,0,0,0,0,1,0,0,0,0,1
84939.50938,59,0,20,55635.33176,0,0,0,0,0,1,0,0,0,0
43680.09551,74,2,20,240384.7864,0,0,0,0,1,0,0,0,0,0
46430.25401,68,4,20,437485.4749,0,0,0,0,0,0,0,1,0,0
56763.33932,26,3,19,163373.6409,0,0,0,0,1,0,0,0,0,0
73644.91749,25,1,15,424663.6001,0,0,1,0,0,0,0,0,0,0
42504.54193,73,4,8,22648.56202,0,0,0,0,0,0,0,1,0,0
30149.10585,53,4,19,125394.2832,0,0,0,0,1,0,0,0,0,1
45013.71449,56,3,18,397272.4593,0,0,0,0,0,0,0,1,0,1
29786.52683,66,4,14,295926.4008,0,0,0,0,0,0,0,0,1,0
82857.40289,46,1,18,251943.2104,0,0,0,0,0,1,0,0,0,0
38595.03125,42,1,19,340267.7639,0,0,0,1,0,0,0,0,0,1
52142.90723,39,2,1,51435.40247,0,0,1,0,0,0,0,0,0,1
121223.6483,43,0,12,481438.3349,0,0,0,1,0,0,0,0,0,0
69870.69098,49,1,6,75667.62341,0,0,0,0,0,0,1,0,0,1
110263.9155,64,0,2,218774.4887,0,0,0,0,0,1,0,0,0,1
98205.38073,67,3,4,262480.271,1,0,0,0,0,0,0,0,0,1
58637.10474,76,1,7,173526.3126,1,0,0,0,0,0,0,0,0,0
36113.58935,56,1,20,241430.4429,0,0,1,0,0,0,0,0,0,1
76018.08851,42,0,18,324668.2356,1,0,0,0,0,0,0,0,0,0
136943.0256,45,2,12,305355.4638,1,0,0,0,0,0,0,0,0,1
141034.7499,48,3,13,314642.8839,0,0,0,0,0,0,0,0,1,1
145440.9407,75,3,4,0.0,0,0,0,0,0,1,0,0,0,1
84178.16151,64,2,1,120414.7603,0,0,0,0,0,0,0,0,1,1
24567.48711,41,3,13,270830.7155,0,0,0,1,0,0,0,0,0,1
72001.27495,59,1,20,0.0,0,0,0,0,0,1,0,0,0,0
81675.73275,33,0,14,329748.8206,0,0,0,0,0,0,0,0,1,0
96160.32419,56,3,11,92641.08597,0,0,1,0,0,0,0,0,0,0
124746.87,75,3,17,233292.387,0,0,0,0,0,0,0,0,1,1
100083.5695,44,2,19,337323.9825,0,1,0,0,0,0,0,0,0,0
93955.96043,44,3,13,442554.83,0,0,0,0,0,0,0,1,0,0
105531.3136,70,4,16,68599.30749,0,0,0,0,0,0,0,0,1,1
37909.69467,57,3,2,311033.6357,0,0,1,0,0,0,0,0,0,1
123277.4856,61,1,12,92183.49754,0,0,0,0,0,0,1,0,0,0
105837.8633,60,1,2,491629.9671,0,0,0,0,0,0,0,0,1,1
72336.22097,34,0,10,435713.2521,0,0,0,0,0,1,0,0,0,0
97490.33187,28,0,14,320884.0928,0,0,0,0,0,0,0,0,1,0
146094.7366,43,1,20,256232.4206,0,0,0,0,0,1,0,0,0,1
94346.24985,64,0,3,116263.7207,0,0,0,0,1,0,0,0,0,1
106779.8226,46,0,12,276755.4765,1,0,0,0,0,0,0,0,0,0
29709.6662,33,1,3,253308.1683,0,1,0,0,0,0,0,0,0,1
93487.9281,63,0,10,486750.8536,0,0,1,0,0,0,0,0,0,1
33489.34118,56,1,8,462731.1169,0,0,0,0,0,0,0,1,0,1
83890.8813,52,4,1,176118.1623,0,0,0,0,0,0,0,0,1,0
88818.35926,34,1,20,79557.39678,0,0,0,0,0,1,0,0,0,0
139278.1329,78,1,19,50285.61947,0,0,0,1,0,0,0,0,0,1
85124.05376,26,2,1,0.0,0,1,0,0,0,0,0,0,0,0
144761.2305,62,3,2,210726.9945,0,0,0,0,0,0,0,1,0,1
136260.2334,35,2,15,402668.829,0,0,0,0,0,0,0,1,0,1
66917.15977,80,3,16,96444.09397,0,0,0,0,0,1,0,0,0,0
84453.74572,31,1,14,417110.1707,1,0,0,0,0,0,0,0,0,0
79484.56937,75,2,17,285141.5114,0,0,1,0,0,0,0,0,0,1
84670.81059,37,3,19,210953.1121,0,0,0,0,0,0,0,1,0,0
