tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-mean(),tBodyAccMag-std(),tGravityAccMag-mean(),tGravityAccMag-std(),tBodyAccJerkMag-mean(),tBodyAccJerkMag-std(),tBodyGyroMag-mean(),tBodyGyroMag-std(),tBodyGyroJerkMag-mean(),tBodyGyroJerkMag-std(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-mean(),fBodyAccMag-std(),fBodyBodyAccJerkMag-mean(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-mean(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-mean(),fBodyBodyGyroJerkMag-std(),Activity
0.27347569,-0.01312551,-0.103041061,-0.990593767,-0.956255962,-0.957056111,0.919637604,0.182254652,0.109559621,-0.98966015,-0.971692545,-0.963406796,0.076331853,0.004767026,-0.001133002,-0.988564382,-0.979573678,-0.984662947,-0.035622962,-0.07501327,0.080044023,-0.988111649,-0.977954005,-0.971277654,-0.095178266,-0.040616936,-0.051596655,-0.991442008,-0.989780811,-0.98985016,-0.968979156,-0.963779683,-0.968979156,-0.963779683,-0.985555822,-0.985418456,-0.964633252,-0.969257163,-0.991306425,-0.990724531,-0.989529507,-0.9627732,-0.966991781,-0.991100005,-0.954998005,-0.954402698,-0.988857403,-0.979228238,-0.9819713,-0.989288808,-0.981550133,-0.986008449,-0.985676524,-0.981200181,-0.974686891,-0.988891552,-0.976252428,-0.972851788,-0.968905031,-0.965852262,-0.984469963,-0.98561372,-0.977973721,-0.969105899,-0.990854751,-0.990933058,'SITTING'
0.278541482,-0.014769681,-0.10916044,-0.991892829,-0.947457617,-0.965139552,0.865686078,0.208287142,0.167140956,-0.988879981,-0.963415017,-0.969459982,0.075208701,0.004854159,0.002107608,-0.992278622,-0.982870992,-0.988433153,-0.035205209,-0.074800271,0.085278389,-0.989907584,-0.981193502,-0.972637559,-0.095480138,-0.039165142,-0.049559564,-0.992304654,-0.991315768,-0.991491388,-0.970409337,-0.960003414,-0.970409337,-0.960003414,-0.989545142,-0.988311805,-0.966568719,-0.970639126,-0.99286465,-0.991766403,-0.991405498,-0.959117259,-0.974776131,-0.992124279,-0.944842993,-0.962090615,-0.992478846,-0.982957003,-0.986326396,-0.99275011,-0.984068025,-0.989156106,-0.988002552,-0.983827801,-0.97580589,-0.990550003,-0.979828883,-0.974172871,-0.967017993,-0.961997268,-0.987941826,-0.987618801,-0.979350914,-0.970321897,-0.991781702,-0.99201956,'SITTING'
0.25824353,-0.007133645,-0.097444869,-0.979768988,-0.940798966,-0.950004414,0.782955612,0.223105562,0.314387627,-0.965082926,-0.949286701,-0.944580864,0.076444323,0.00692239,-0.00780238,-0.992258395,-0.986215216,-0.990008711,-0.037021745,-0.08406485,0.071110947,-0.991027701,-0.973444814,-0.966441338,-0.095984817,-0.040307021,-0.04876272,-0.995882512,-0.993139834,-0.991929789,-0.953079994,-0.933602783,-0.953079994,-0.933602783,-0.990898436,-0.989986112,-0.954052946,-0.964742022,-0.994466446,-0.994033207,-0.982579546,-0.954299411,-0.967519149,-0.978755177,-0.937783539,-0.94478134,-0.992025427,-0.985862886,-0.987989983,-0.993299861,-0.987754589,-0.990693114,-0.990144882,-0.981740793,-0.970423694,-0.991318436,-0.969488189,-0.968266667,-0.952411044,-0.934587699,-0.989481943,-0.989521273,-0.97646387,-0.963650652,-0.993985448,-0.99420977,'SITTING'
0.273941303,-0.01552698,-0.105521913,-0.988580108,-0.971579126,-0.965858735,0.839464714,0.212947021,0.276417431,-0.982445738,-0.982553337,-0.967268066,0.077903896,0.004670724,-0.006112854,-0.990658098,-0.985097471,-0.988904002,-0.037183082,-0.079734565,0.083375281,-0.988492425,-0.982067465,-0.97571331,-0.095163581,-0.039641081,-0.050388356,-0.993640318,-0.992226442,-0.991766788,-0.979481669,-0.969526675,-0.979481669,-0.969526675,-0.989467178,-0.98920054,-0.963565474,-0.970782133,-0.994034711,-0.99211283,-0.988682108,-0.974057856,-0.974665817,-0.988659196,-0.971266063,-0.963220673,-0.990839607,-0.985238584,-0.987087721,-0.991292271,-0.986083114,-0.989282517,-0.987207905,-0.984141119,-0.976848134,-0.988984618,-0.98103769,-0.977595519,-0.974766467,-0.970885297,-0.988773269,-0.988531651,-0.979482821,-0.970528266,-0.992390264,-0.991967776,'SITTING'
0.276977629,-0.018540444,-0.11151794,-0.983272807,-0.939905245,-0.936667246,0.907331309,-0.112596728,0.135402567,-0.9891325,-0.971766352,-0.95608768,0.076867162,0.014833823,0.000257854,-0.976286679,-0.962219453,-0.976327427,-0.033901803,-0.067394385,0.087025401,-0.979671983,-0.956316506,-0.956632803,-0.095393506,-0.040800779,-0.057901536,-0.982155663,-0.980713869,-0.971001691,-0.955789709,-0.947782703,-0.955789709,-0.947782703,-0.973274367,-0.970301646,-0.955175567,-0.951065984,-0.981213159,-0.978441918,-0.979820143,-0.94635165,-0.952226787,-0.984956709,-0.939885478,-0.933045478,-0.976891805,-0.963054247,-0.972939552,-0.977786782,-0.963990426,-0.978327769,-0.973724326,-0.963117634,-0.954180279,-0.981615141,-0.953207017,-0.961561036,-0.953928124,-0.952281424,-0.969178687,-0.970823336,-0.960297525,-0.953534293,-0.979465869,-0.97839537,'SITTING'
0.277179978,-0.01663068,-0.110411819,-0.99074502,-0.963222498,-0.968063878,0.891563755,0.155659457,0.286256064,-0.984679152,-0.97360429,-0.966032045,0.07454381,0.005985314,0.003167701,-0.99352556,-0.9840551,-0.990168733,-0.037927111,-0.075579767,0.058049597,-0.990178705,-0.98833402,-0.971227992,-0.0953637,-0.040001843,-0.047000898,-0.99332203,-0.995319165,-0.992833768,-0.978017022,-0.969290317,-0.978017022,-0.969290317,-0.990719808,-0.990531729,-0.962377332,-0.971578025,-0.995392308,-0.994905344,-0.991093964,-0.969609502,-0.975623031,-0.990617521,-0.961693949,-0.965800974,-0.99344576,-0.983883193,-0.988470241,-0.994220176,-0.985493319,-0.990445862,-0.988393569,-0.990329245,-0.973933595,-0.990727755,-0.987259809,-0.972912517,-0.973346532,-0.97121802,-0.990093704,-0.989822909,-0.980269426,-0.971011373,-0.995063049,-0.994742028,'SITTING'
0.268336081,-0.008047313,-0.099515446,-0.983622744,-0.937857001,-0.950654041,0.825473837,0.114588393,0.34476602,-0.978364712,-0.959361307,-0.956635663,0.076005773,0.009756925,-0.002781618,-0.988864577,-0.980420928,-0.988164381,-0.035842648,-0.074353558,0.07020026,-0.98813267,-0.976477562,-0.955053201,-0.095270768,-0.040793059,-0.04882046,-0.993868545,-0.992491323,-0.988124496,-0.957487221,-0.942901467,-0.957487221,-0.942901467,-0.987799056,-0.98605764,-0.955847324,-0.960641288,-0.993737388,-0.991280225,-0.985008785,-0.954076042,-0.966274091,-0.983231005,-0.933992578,-0.946203823,-0.988775436,-0.980405717,-0.985978315,-0.990017565,-0.981902116,-0.988971212,-0.987034626,-0.982005883,-0.96117711,-0.988484803,-0.973804951,-0.957308685,-0.959923388,-0.943543733,-0.985826331,-0.985294959,-0.973876283,-0.959513937,-0.991750682,-0.990946425,'SITTING'
0.278917629,-0.01613759,-0.110601818,-0.995759902,-0.973190056,-0.979775877,0.942952,-0.272983832,0.013490582,-0.993762985,-0.981225958,-0.976324064,0.075376654,0.007975731,-0.00368525,-0.994604542,-0.985648732,-0.992251177,-0.023987735,-0.059397221,0.074800751,-0.987191947,-0.98773444,-0.980645627,-0.099609213,-0.044062788,-0.048950547,-0.992945107,-0.995137917,-0.992108467,-0.984278207,-0.981942929,-0.984278207,-0.981942929,-0.992367791,-0.993096209,-0.976493793,-0.978690029,-0.994966791,-0.994733239,-0.995249933,-0.977070848,-0.985297099,-0.996028345,-0.972293102,-0.97793726,-0.994630797,-0.985418705,-0.990752166,-0.995073759,-0.987018227,-0.992349818,-0.986386786,-0.988984456,-0.980773123,-0.987497129,-0.987107728,-0.98234533,-0.985356361,-0.982313805,-0.992542478,-0.992536003,-0.984617623,-0.978466072,-0.994815377,-0.994671123,'STANDING'
0.277911472,-0.018420827,-0.105908536,-0.987271889,-0.957304989,-0.949741851,0.896928567,-0.370062697,0.129747161,-0.986685819,-0.97419442,-0.945927079,0.07475886,0.010329177,-0.008371588,-0.981085716,-0.97105944,-0.982841446,-0.023862388,-0.082039658,0.08783517,-0.97299863,-0.971441996,-0.964856702,-0.105562158,-0.042241954,-0.054653948,-0.979324001,-0.983447259,-0.973610118,-0.965875181,-0.957874965,-0.965875181,-0.957874965,-0.980489077,-0.97667528,-0.963466342,-0.95394338,-0.983951904,-0.977204428,-0.98394674,-0.959871697,-0.962471196,-0.98905647,-0.957908842,-0.946433584,-0.980973242,-0.970851338,-0.979775152,-0.983007924,-0.973520241,-0.984599905,-0.967037112,-0.972576153,-0.960627696,-0.974988125,-0.97103605,-0.969754296,-0.964052166,-0.960519381,-0.977065296,-0.97516046,-0.961775905,-0.956788726,-0.977849827,-0.977754298,'STANDING'
0.280046513,-0.014337656,-0.101621723,-0.966742543,-0.893449307,-0.911419015,0.935030779,-0.30173513,0.024763107,-0.982020428,-0.957425322,-0.928161577,0.075090062,0.007716636,-0.008071779,-0.957086489,-0.941686786,-0.973059635,-0.024662607,-0.058510192,0.066526205,-0.900462228,-0.927788618,-0.912364081,-0.099460262,-0.047241582,-0.041683216,-0.940937642,-0.968433748,-0.958293012,-0.925430819,-0.915143304,-0.925430819,-0.915143304,-0.95930384,-0.948770043,-0.892089349,-0.882125221,-0.96233934,-0.957679767,-0.96012341,-0.908075354,-0.939507735,-0.969931287,-0.892434349,-0.904801255,-0.957666857,-0.943497974,-0.969174903,-0.960570922,-0.943948547,-0.97559595,-0.901282268,-0.937711157,-0.916172538,-0.901985672,-0.923125941,-0.919743846,-0.926968932,-0.921836077,-0.948627468,-0.948206814,-0.913682363,-0.883439718,-0.960331718,-0.95712151,'STANDING'
0.280499746,-0.009489111,-0.096157491,-0.97692058,-0.861597379,-0.896880538,0.956197791,-0.075900906,0.166893826,-0.972908356,-0.917613465,-0.899404775,0.072132838,-0.006530157,-0.021188989,-0.972586542,-0.938354678,-0.973054201,-0.030644934,-0.061824851,0.075563643,-0.909687974,-0.949227147,-0.909995039,-0.103057894,-0.04612572,-0.04907535,-0.949633879,-0.976065175,-0.957982019,-0.906478052,-0.890976683,-0.906478052,-0.890976683,-0.963370738,-0.958159482,-0.900982101,-0.885144318,-0.967614074,-0.964282784,-0.97349755,-0.889549205,-0.931643421,-0.978737638,-0.857380282,-0.887554318,-0.972310894,-0.937624242,-0.968648412,-0.975706724,-0.944075309,-0.976229506,-0.905464162,-0.955992945,-0.915280955,-0.912464794,-0.94582584,-0.916651631,-0.917614015,-0.895340042,-0.956139284,-0.960032499,-0.914209166,-0.887194404,-0.964471139,-0.966430218,'STANDING'
0.282544391,-0.007004186,-0.102171096,-0.968591816,-0.869439913,-0.869327322,0.960188699,-0.038710127,0.138638437,-0.974088206,-0.931973943,-0.914608496,0.072518986,-0.002219902,-0.012281222,-0.96264708,-0.931217141,-0.963832119,-0.03227119,-0.050987505,0.069094576,-0.910395222,-0.933738104,-0.907471556,-0.092224986,-0.039910819,-0.042222134,-0.941930044,-0.961177742,-0.944755343,-0.906104701,-0.879773801,-0.906104701,-0.879773801,-0.956863566,-0.942962048,-0.900671631,-0.867041712,-0.958405901,-0.947970724,-0.964500917,-0.890796361,-0.915083799,-0.970668409,-0.867933178,-0.858231388,-0.963059235,-0.931370209,-0.958438727,-0.965778921,-0.936202601,-0.968072301,-0.909661802,-0.939373524,-0.907190837,-0.912780916,-0.931857811,-0.916789356,-0.904641393,-0.886745171,-0.941825903,-0.94360196,-0.904543922,-0.868913994,-0.952286438,-0.946196463,'STANDING'
0.280346249,-0.018123633,-0.112172832,-0.98175816,-0.921493192,-0.925692372,0.945139004,-0.230251036,0.013919347,-0.985583067,-0.968449101,-0.942795062,0.07306996,0.00871884,-0.004817122,-0.973132636,-0.949362277,-0.967547242,-0.028251913,-0.058982364,0.076739475,-0.947561299,-0.942486586,-0.947782156,-0.103292534,-0.04288283,-0.050643219,-0.946423593,-0.962422164,-0.962758177,-0.945022876,-0.93931025,-0.945022876,-0.93931025,-0.967102436,-0.956099146,-0.939404744,-0.915891573,-0.963406223,-0.952536234,-0.977100287,-0.930336472,-0.942864017,-0.984067374,-0.921449111,-0.922067224,-0.973480539,-0.951405465,-0.963743518,-0.975235678,-0.95068145,-0.969895846,-0.931612384,-0.943273146,-0.943239602,-0.952817395,-0.942539174,-0.954455702,-0.945949804,-0.944564108,-0.955914005,-0.955381579,-0.926664297,-0.923108762,-0.955425138,-0.952088499,'STANDING'
0.282723539,-0.014574034,-0.09977783,-0.97930757,-0.923400922,-0.917064168,0.958728688,-0.117607049,-0.051657372,-0.987917504,-0.966162999,-0.939161015,0.075191511,0.006947004,-0.010842029,-0.976403545,-0.96581061,-0.972060053,-0.029158221,-0.077433644,0.0851045,-0.945247687,-0.949646947,-0.951630777,-0.090153966,-0.041279761,-0.054539002,-0.965983398,-0.976837757,-0.978166791,-0.942724659,-0.933590157,-0.942724659,-0.933590157,-0.973381306,-0.968566356,-0.943425565,-0.918438959,-0.977377083,-0.97210793,-0.976681834,-0.941883784,-0.93855052,-0.980541336,-0.919118753,-0.912358814,-0.976323086,-0.967165093,-0.968229643,-0.978729083,-0.96685029,-0.974533711,-0.938121638,-0.957548671,-0.957165056,-0.947891986,-0.945818158,-0.954339406,-0.94561145,-0.937287965,-0.967417888,-0.969092162,-0.938704985,-0.919848139,-0.973671169,-0.971899418,'STANDING'
0.279620986,-0.014811307,-0.106114997,-0.988815418,-0.938479429,-0.926065255,0.957669921,-0.090460349,-0.097939202,-0.987690217,-0.958904114,-0.918293914,0.075373905,0.008149517,0.003221533,-0.98919888,-0.976442141,-0.982610899,-0.021967198,-0.028011763,0.063688907,-0.97299038,-0.969421046,-0.974118322,-0.097757576,-0.048519068,-0.047848323,-0.981573086,-0.985508765,-0.989270901,-0.953762884,-0.937187185,-0.953762884,-0.937187185,-0.984920798,-0.979932239,-0.952848497,-0.95322479,-0.987580588,-0.982460332,-0.988219862,-0.9500491,-0.950362936,-0.98918375,-0.936231723,-0.919744964,-0.989029239,-0.976177675,-0.979477193,-0.990414087,-0.97858173,-0.984465744,-0.969677436,-0.972595487,-0.975512277,-0.974200998,-0.968055496,-0.975976456,-0.953746071,-0.938628186,-0.979745872,-0.979135441,-0.964564224,-0.954119826,-0.983709233,-0.981832336,'STANDING'
0.282310057,-0.020045495,-0.095274748,-0.975741252,-0.938635759,-0.919295806,0.961323502,-0.010383816,0.009147692,-0.98910316,-0.972573868,-0.932245295,0.076003205,0.01306998,-0.004700786,-0.969973399,-0.963849333,-0.970584265,-0.029183136,-0.060810158,0.099240933,-0.921990612,-0.94604664,-0.939889737,-0.095897704,-0.041919957,-0.057574313,-0.949105692,-0.97503653,-0.969726484,-0.945167482,-0.93610501,-0.945167482,-0.93610501,-0.969524579,-0.963764178,-0.921030223,-0.908291403,-0.969824044,-0.965287051,-0.971662692,-0.944849432,-0.941686874,-0.977579248,-0.938790017,-0.913896832,-0.971313769,-0.962624299,-0.9671292,-0.971278823,-0.96823458,-0.972588749,-0.916974438,-0.954514302,-0.941510336,-0.924738576,-0.941950577,-0.944942812,-0.946330172,-0.940265546,-0.963242884,-0.96359316,-0.929769068,-0.91090966,-0.967491628,-0.964770799,'STANDING'
0.276650301,-0.01554186,-0.107964084,-0.978403482,-0.919561843,-0.94127144,0.954008785,-0.043159783,0.034698021,-0.991259485,-0.975410724,-0.959579658,0.080978439,0.011900763,-0.00485841,-0.96431149,-0.941328663,-0.9764306,-0.028185433,-0.087682049,0.103251561,-0.929895058,-0.958861164,-0.9536811,-0.104753833,-0.0371593,-0.058416255,-0.950367548,-0.976445017,-0.969051031,-0.951988908,-0.937264538,-0.951988908,-0.937264538,-0.965163818,-0.952058215,-0.92978726,-0.92048681,-0.971637662,-0.96440941,-0.970099814,-0.923378745,-0.955272384,-0.982949246,-0.921860477,-0.938098683,-0.963565166,-0.94218776,-0.972241512,-0.968612136,-0.944847394,-0.979428729,-0.924005913,-0.960323801,-0.950915731,-0.932273943,-0.958399858,-0.958901257,-0.940110168,-0.945048243,-0.95163369,-0.952105965,-0.937786743,-0.92296155,-0.965614081,-0.965055815,'STANDING'
0.277715563,-0.017199089,-0.10868663,-0.994978879,-0.964173332,-0.986382713,0.956464536,-0.173082705,0.127198423,-0.994529398,-0.981047829,-0.989433254,0.076009772,0.012413097,-0.000745916,-0.992527404,-0.97942828,-0.99013299,-0.029314152,-0.076546504,0.081058822,-0.980242495,-0.994210472,-0.980636665,-0.099519356,-0.039599214,-0.052473275,-0.986690404,-0.995571631,-0.990663219,-0.984853837,-0.980305369,-0.984853837,-0.980305369,-0.989242377,-0.988853961,-0.979978011,-0.977071437,-0.993428184,-0.992579167,-0.993808051,-0.968703073,-0.987669786,-0.995573763,-0.96350679,-0.985958517,-0.992385451,-0.979287024,-0.988460788,-0.993414564,-0.981185824,-0.99037815,-0.978301717,-0.994025488,-0.980762968,-0.981009116,-0.994353087,-0.982308781,-0.982255414,-0.98150397,-0.988636595,-0.988021231,-0.98257652,-0.977437711,-0.99298102,-0.992277469,'STANDING'
0.277405835,-0.016900254,-0.105527,-0.981243992,-0.923140254,-0.9206848,0.957317822,-0.218865356,-0.039538277,-0.98531421,-0.970482615,-0.939534099,0.074463176,0.010048004,-0.007881314,-0.972440195,-0.953203115,-0.975556977,-0.030003043,-0.070008375,0.074256819,-0.883655252,-0.941469208,-0.950364758,-0.097638041,-0.040952083,-0.048286374,-0.955415642,-0.971195487,-0.97368939,-0.941459935,-0.935232945,-0.941459935,-0.935232945,-0.968790683,-0.962678857,-0.888101373,-0.852271618,-0.969289974,-0.961923172,-0.976469472,-0.932775678,-0.9471782,-0.983647207,-0.922852028,-0.914189184,-0.971971634,-0.95329178,-0.971122528,-0.975581439,-0.956666344,-0.978792833,-0.890292711,-0.948251857,-0.952601953,-0.884385204,-0.938529854,-0.954335764,-0.945217803,-0.939741929,-0.96085901,-0.964145595,-0.902356766,-0.850033172,-0.963059792,-0.962909739,'STANDING'
0.277758431,-0.016789199,-0.112124138,-0.991020759,-0.949422439,-0.967538032,0.942695297,-0.239943146,-0.052485661,-0.992232402,-0.974681226,-0.976827157,0.075863096,0.007620352,-0.000704979,-0.987636104,-0.977704172,-0.986926243,-0.029549216,-0.075320524,0.085471247,-0.955577396,-0.971721756,-0.973436596,-0.098119999,-0.041287258,-0.053926078,-0.978465125,-0.980982661,-0.985177043,-0.971564243,-0.968519674,-0.971564243,-0.968519674,-0.986800028,-0.981865617,-0.957825372,-0.944980198,-0.983637635,-0.97619766,-0.989425966,-0.959427618,-0.977567301,-0.991817705,-0.947179813,-0.964048081,-0.988198277,-0.977752775,-0.984608559,-0.988185113,-0.979412253,-0.987871531,-0.957154108,-0.97291308,-0.974394378,-0.955818412,-0.971425151,-0.975533268,-0.972393559,-0.970445379,-0.981977536,-0.980621263,-0.957488799,-0.946857485,-0.977197404,-0.97646733,'STANDING'
0.280545614,-0.015207813,-0.103817702,-0.973268905,-0.928525725,-0.922276312,0.875319569,-0.226692231,-0.338174889,-0.972005366,-0.965781048,-0.940757718,0.073793375,0.005795662,-0.007207778,-0.978248526,-0.966362426,-0.970766734,-0.022088653,-0.055810883,0.079047589,-0.961091762,-0.946280621,-0.946589135,-0.100718459,-0.045009679,-0.050903618,-0.969948875,-0.970692956,-0.974687866,-0.943456847,-0.936735577,-0.943456847,-0.936735577,-0.972965788,-0.970437183,-0.943530017,-0.931426204,-0.974873328,-0.966834217,-0.972699563,-0.942178248,-0.942422027,-0.973605554,-0.926055903,-0.917781859,-0.97818164,-0.967249905,-0.966718434,-0.980396602,-0.967830182,-0.973594305,-0.957111767,-0.950836195,-0.950999878,-0.962741033,-0.944306864,-0.950162705,-0.94971506,-0.93979987,-0.970214126,-0.969677516,-0.944405564,-0.934815561,-0.969175637,-0.966019259,'STANDING'
0.278915804,-0.018351636,-0.105910833,-0.988949247,-0.931900148,-0.951670258,0.9655289,-0.164713175,0.064597599,-0.988432085,-0.965687978,-0.958810153,0.07522807,0.006172555,-0.006587371,-0.985459068,-0.9677204,-0.985301941,-0.026243356,-0.065963752,0.076194674,-0.947790802,-0.971332584,-0.968167046,-0.101358786,-0.043850749,-0.052278397,-0.971514312,-0.988107414,-0.981293118,-0.961207616,-0.948600433,-0.961207616,-0.948600433,-0.981495126,-0.979994801,-0.946961381,-0.931286779,-0.984407078,-0.981432828,-0.986724999,-0.943348789,-0.965473515,-0.990060963,-0.930286443,-0.947905911,-0.985353493,-0.967884709,-0.982632303,-0.986934134,-0.969934104,-0.986654459,-0.950380286,-0.975133869,-0.968264855,-0.948275234,-0.969442882,-0.971282184,-0.960337344,-0.950204046,-0.979078786,-0.980184087,-0.9567339,-0.928838304,-0.983188092,-0.980329709,'STANDING'
0.283497403,-0.016599967,-0.103657729,-0.989076812,-0.960298268,-0.953468962,0.941587749,-0.057886705,-0.166737468,-0.98535969,-0.980552436,-0.959562831,0.073643891,0.012076795,-0.004763106,-0.991026497,-0.982621955,-0.988073826,-0.029933729,-0.068667733,0.086734271,-0.973400108,-0.980110277,-0.982357006,-0.100107333,-0.042498224,-0.054433529,-0.987102323,-0.992589441,-0.992698523,-0.969948825,-0.957294494,-0.969948825,-0.957294494,-0.989205232,-0.986761551,-0.972528178,-0.964105768,-0.992848576,-0.990809427,-0.989427671,-0.969314015,-0.969999504,-0.989100621,-0.95817431,-0.948540267,-0.991038639,-0.982425404,-0.986091892,-0.99184715,-0.984236462,-0.98865796,-0.973157352,-0.983594245,-0.98363927,-0.973926885,-0.978402419,-0.983527402,-0.971082558,-0.957173572,-0.986502688,-0.985912717,-0.975448632,-0.963574736,-0.99117243,-0.990672801,'STANDING'
0.277942503,-0.017412006,-0.111432146,-0.99116392,-0.968176664,-0.970462679,0.904678547,-0.257486818,-0.202687757,-0.985751366,-0.975810476,-0.969171762,0.074086496,0.006578535,-0.004035996,-0.992094006,-0.98666126,-0.991217027,-0.026957694,-0.077063213,0.088056187,-0.981373083,-0.985121165,-0.985538363,-0.101289169,-0.040451875,-0.054633133,-0.989257196,-0.993699909,-0.992327099,-0.977635981,-0.97537731,-0.977635981,-0.97537731,-0.991742754,-0.990363248,-0.978184577,-0.977680837,-0.993672974,-0.992372117,-0.990927534,-0.974170569,-0.980231576,-0.991318528,-0.966427324,-0.966999001,-0.992129226,-0.986278342,-0.989563633,-0.992775378,-0.988200349,-0.991450378,-0.980696264,-0.987334041,-0.985954978,-0.981791318,-0.983946585,-0.986725275,-0.980967748,-0.975504841,-0.990162799,-0.989472087,-0.984291132,-0.977263419,-0.992723939,-0.992177304,'STANDING'
0.278458806,-0.016635352,-0.108453356,-0.992019763,-0.954223436,-0.961873909,0.94757324,-0.204206321,-0.048576711,-0.994270075,-0.981335942,-0.976044291,0.075353948,0.010469872,-0.001816405,-0.989436674,-0.975277837,-0.988455249,-0.026587325,-0.073226013,0.084319068,-0.96225425,-0.980417134,-0.972820403,-0.098717402,-0.040657341,-0.053238445,-0.981970966,-0.991151973,-0.986259016,-0.972607495,-0.972285545,-0.972607495,-0.972285545,-0.985965294,-0.986015286,-0.963006793,-0.959797118,-0.988685955,-0.988519666,-0.990409919,-0.961239135,-0.975772814,-0.992789068,-0.952911995,-0.957216178,-0.989544971,-0.97524369,-0.986265654,-0.990287933,-0.977179032,-0.989275839,-0.964428926,-0.98356116,-0.974294413,-0.962272712,-0.978801848,-0.97482259,-0.976797646,-0.973264854,-0.984987073,-0.986277357,-0.972352593,-0.959113457,-0.988960669,-0.988407465,'STANDING'
0.27817226,-0.015424406,-0.109041905,-0.989910997,-0.944430271,-0.952599654,0.944045838,-0.223897808,0.130643718,-0.992411542,-0.971426608,-0.958862044,0.075412037,0.009913383,0.001292163,-0.984792035,-0.970543277,-0.986142492,-0.025090574,-0.063142983,0.071052018,-0.946109712,-0.969576324,-0.960734258,-0.099046789,-0.042291853,-0.052376987,-0.975126687,-0.988096672,-0.983453911,-0.960505684,-0.962549342,-0.960505684,-0.962549342,-0.983068924,-0.979640838,-0.941745041,-0.937951032,-0.985801638,-0.983069428,-0.987352048,-0.952872872,-0.968543352,-0.991161671,-0.943193755,-0.947753962,-0.985039596,-0.970011346,-0.983463295,-0.985913722,-0.973588518,-0.987524588,-0.947865639,-0.975061672,-0.965100636,-0.946607046,-0.966967238,-0.963212792,-0.968910789,-0.964259111,-0.979135413,-0.979179149,-0.95857813,-0.936723548,-0.98453661,-0.982228582,'STANDING'
0.278076905,-0.018069505,-0.10040276,-0.967209961,-0.875410411,-0.913142482,0.911231752,-0.305938717,0.070865529,-0.981916942,-0.957462721,-0.942437326,0.076355616,0.011693022,-0.006136819,-0.959528332,-0.935605651,-0.958936311,-0.024133505,-0.069830892,0.077367145,-0.886749173,-0.903913941,-0.907343325,-0.102049133,-0.04321524,-0.051815225,-0.92164424,-0.947633071,-0.948669855,-0.922406857,-0.910672095,-0.922406857,-0.910672095,-0.956624899,-0.938454372,-0.883675029,-0.84368341,-0.947936501,-0.926328788,-0.961932729,-0.898194212,-0.929985825,-0.969806179,-0.872525409,-0.91099586,-0.959710489,-0.935717554,-0.952741108,-0.963098912,-0.940474179,-0.963973098,-0.881019425,-0.910649141,-0.911409912,-0.890525705,-0.9012375,-0.914872014,-0.921225595,-0.91865188,-0.940007897,-0.936025033,-0.879437675,-0.849127347,-0.929600007,-0.92722572,'STANDING'
0.276952243,-0.016708473,-0.110417856,-0.981419961,-0.943601625,-0.946123407,0.881213342,-0.346155559,-0.20768569,-0.982906669,-0.977681416,-0.958590002,0.075454386,0.010062117,-0.003320937,-0.97706335,-0.963921458,-0.977915677,-0.01917319,-0.073811587,0.086486327,-0.962514526,-0.955979193,-0.959327022,-0.103199796,-0.040430076,-0.053821174,-0.971866495,-0.976815894,-0.975427259,-0.958774298,-0.956919898,-0.958774298,-0.956919898,-0.974765162,-0.971606515,-0.949837152,-0.945614402,-0.976857084,-0.976153688,-0.978327686,-0.949694904,-0.960274142,-0.982892837,-0.943545158,-0.942458908,-0.976803011,-0.964503016,-0.974780645,-0.979530485,-0.966024076,-0.97972334,-0.956989964,-0.960082591,-0.959432562,-0.964530316,-0.954080914,-0.963124572,-0.962291334,-0.960041844,-0.970634296,-0.971926117,-0.956723022,-0.947763173,-0.976126761,-0.97770662,'STANDING'
